filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.11076v1_A3D Adaptive Affordance Assembly with Dual-Arm Man.pdf,A3D: Adaptive Affordance Assembly with Dual-Arm Manipulation,"['Jiaqi Liang', 'Yue Chen', 'Qize Yu', 'Yan Shen', 'Haipeng Zhang', 'Hao Dong', 'Ruihai Wu']",,,"['furniture assembly', 'dual-arm manipulation', 'adaptive affordance', 'robotics', 'bi-manual operation', 'vision understanding']","The paper proposes a framework for adaptive affordance assembly with dual-arm manipulation, enabling robots to effectively assemble furniture by dynamically adjusting support strategies and generalizing across diverse part geometries.",43.13,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11077v1_ABC-Bench Benchmarking Agentic Backend Coding in R.pdf,ABC-Bench: Benchmarking Agentic Backend Coding in Real-World Development,"['Jie Yang', 'Honglin Guo', 'Li Ji', 'Jiazheng Zhou', 'Rui Zheng', 'Zhikai Lei', 'Shuo Zhang', 'Zhiheng Xi', 'Shichun Liu', 'Yuxin Wang', 'Bo Wang', 'Yining Zheng', 'Tao Gui', 'Xipeng Qiu']",,2601.11077v1,"['Large Language Models', 'autonomous agents', 'AI coding', 'backend development', 'environment configuration', 'service deployment', 'benchmarking', 'repository-level problem solving', 'containerized services', 'end-to-end API tests']","ABC-Bench is a benchmark designed to evaluate agentic backend coding within a realistic, executable workflow, highlighting the gap between current model capabilities and practical backend engineering demands.",43.43,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11078v1_Visual Marker Search for Autonomous Drone Landing .pdf,Visual Marker Search for Autonomous Drone Landing in Diverse Urban Environments,"['Jiaohong Yao', 'Linfeng Liang', 'Yao Deng', 'Xi Zheng', 'Richard Han', 'Yuankai Qi']",,,"['Drone navigation', 'marker-based landing', 'reinforcement learning', 'AirSim', 'robustness']","The paper evaluates marker-based autonomous drone landing in diverse urban environments using simulations to assess the impact of exploration strategies and scene complexity on success rate, path efficiency, and robustness.",43.59,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11089v2_MiCA A Mobility-Informed Causal Adapter for Lightw.pdf,MiCA: A Mobility-Informed Causal Adapter for Lightweight Epidemic Forecasting,"['Suhan Guo', 'Jiahong Deng', 'Furao Shen']",,,"['epidemic forecasting', 'mobility', 'causal discovery', 'temporal forecasting', 'COVID-19', 'influenza', 'dengue']","The paper introduces MiCA, a lightweight module for epidemic forecasting that integrates mobility data through causal discovery, improving forecasting accuracy under noisy and data-limited conditions.",43.54,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11090v1_Efficient Multilingual Name Type Classification Us.pdf,Efficient Multilingual Name Type Classification Using Convolutional Networks,['Davor Lauc'],,,"['multilingual NLP', 'named entity recognition', 'convolutional neural networks', 'efficient inference', 'proper names']","The paper presents Onomas-CNN X, a convolutional neural network model for classifying proper names by language and entity type, achieving high accuracy and efficiency on CPU hardware.",43.46,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11100v1_ReCreate Reasoning and Creating Domain Agents Driv.pdf,ReCreate: Reasoning and Creating Domain Agents Driven by Experience,"['Zhezheng Hao', 'Hong Wang', 'Jian Luo', 'Jianqing Zhang', 'Yuyan Zhou', 'Qiang Lin', 'Can Wang', 'Hande Dong', 'Jiawei Chen']",,,"['Large Language Model', 'domain agents', 'experience-driven framework', 'agent creation', 'scaffold', 'LLM-based agents']","ReCreate is an experience-driven framework for automatically creating and adapting domain agents, leveraging interaction histories to improve agent performance and outperform human-designed agents.",43.34,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11109v1_Vision-as-Inverse-Graphics Agent via Interleaved M.pdf,Vision-as-Inverse-Graphics Agent via Interleaved Multimodal Reasoning,"['Shaofeng Yin', 'Jiaxin Ge', 'Zora Zhiruo Wang', 'Xiuyu Li', 'Michael J. Black', 'Trevor Darrell', 'Angjoo Kanazawa', 'Haiwen Feng']",,arXiv:2601.11109v1,"['Vision-as-inverse-graphics', 'multimodal reasoning', '3D reconstruction', 'scene editing', 'computer vision', 'iterative execution', 'verification']","VIGA reconstructs or edits scenes through iterative execution and verification, improving one-shot baselines on BlenderGym and SlideBench.",42.99,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11124v1_Learn Before Represent Bridging Generative and Con.pdf,Learn Before Represent: Bridging Generative and Contrastive Learning for Domain-Specific LLM Embeddings,"['Xiaoyu Liang', 'Yuchen Peng', 'Jiale Luo', 'Wenhao Wang', 'Haoji Hu', 'Xincheng Zhou']",,arXiv:2601.11,"['Large Language Models', 'Contrastive Learning', 'Generative Learning', 'Domain-Specific Knowledge', 'LLM+CL Paradigm', 'Information Bottleneck', 'Semantic Alignment', 'Knowledge Acquisition', 'Vertical Domains']","This paper introduces the Learn Before Represent (LBR) framework to enhance domain-specific embeddings in LLMs by combining generative and contrastive learning, addressing the limitations of the LLM+CL paradigm.",43.16,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11135v1_Context-aware Graph Causality Inference for Few-Sh.pdf,Context-aware Graph Causality Inference for Few-Shot Molecular Property Prediction,"['Van Thuy Hoang', 'O-Joun Lee']",,,"['molecular property prediction', 'graph learning', 'few-shot learning', 'causal inference', 'functional groups', 'substructures', 'context-aware graph']","The paper introduces CaMol, a framework for few-shot molecular property prediction using context-aware graph causality inference to address challenges in exploiting prior knowledge and identifying key substructures.",43.01,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11143v1_Learning Quadrupedal Locomotion for a Heavy Hydrau.pdf,Learning Quadrupedal Locomotion for a Heavy Hydraulic Robot Using an Actuator Model,"['Minho Lee', 'Hyeonseok Kim', 'Jin Tak Kim', 'Sangshin Park', 'Jeong Hyun Lee', 'Jungsan Cho', 'Jemin Hwangbo']",,,"['Hydraulic/Pneumatic Actuators', 'Legged Robots', 'Reinforcement Learning']","This paper presents an analytical actuator model for sim-to-real transfer of quadrupedal locomotion in a heavy hydraulic robot, demonstrating advanced sim-to-real transferability with reinforcement learning.",43.29,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11144v2_Deep GraphRAG A Balanced Approach to Hierarchical .pdf,Deep GraphRAG: A Balanced Approach to Hierarchical Retrieval and Adaptive Integration,"['Yuejie Li', 'Ke Yang', 'Tao Wang', 'Bolin Chen', 'Bowen Li', 'Chengjun Mao']",,,"['GraphRAG', 'Reinforcement Learning', 'Large Language Models']",Deep GraphRAG introduces a hierarchical retrieval framework with dynamic re-ranking to balance efficiency and comprehensiveness in graph-based retrieval tasks.,43.39,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11147v1_Do We Always Need Query-Level Workflows Rethinking.pdf,Do We Always Need Query-Level Workflows? Rethinking Agentic Workflow Generation for Multi-Agent Systems,"['Zixu Wang', 'Bingbing Xu', 'Yige Yuan', 'Huawei Shen', 'Xueqi Cheng']",,,"['Multi-Agent Systems', 'Workflow Generation', 'Task-Level', 'Query-Level', 'Large Language Models', 'Self-Evolution', 'Generative Reward Modeling', 'Token Efficiency']","The paper argues that query-level workflow generation is not always necessary for multi-agent systems, proposing a task-level framework that reduces token usage while maintaining performance.",43.11,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11151v1_Cross-Modal Attention Network with Dual Graph Lear.pdf,Cross-Modal Attention Network with Dual Graph Learning in Multimodal Recommendation,"['JI DAI', 'QUAN FANG', 'JUN HU', 'DESHENG CAI', 'YANG YANG', 'CAN ZHAO']",https://doi.org/XXXXXXX.XXXXXXX,,"['Recommender systems', 'Multimedia information systems', 'Neural networks', 'Multimedia recommendation', 'Graph Neural Network', 'Multimodal Fusion']",The paper proposes a Cross-modal Recursive Attention Network with dual graph Embedding (CRANE) to address limitations in multimodal recommendation systems by capturing high-order intra- and inter-modal dependencies and achieving symmetric multimodal learning.,43.45,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11160v1_Clustering High-dimensional Data Balancing Abstrac.pdf,Clustering High-dimensional Data: Balancing Abstraction and Representation,"['Claudia Plant', 'Lena G. M. Bauer', 'Christian Böhm']",,,"['Clustering', 'High-dimensional Data', 'Abstraction', 'Representation', 'Subspace Clustering', 'Deep Clustering', 'Latent Space', 'Centroid-based Clustering', 'Density-based Clustering']","The paper discusses the balance between abstraction and representation in clustering high-dimensional data, exploring various algorithms and their trade-offs.",42.8,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11178v1_TANDEM Temporal-Aware Neural Detection for Multimo.pdf,TANDEM: Temporal-Aware Neural Detection for Multimodal Hate Speech,"['Girish A. Koushik', 'Helen Treharne', 'Diptesh Kanojia']",,,"['multimodal hate speech', 'temporal-aware neural detection', 'audio-visual hate detection', 'reinforcement learning', 'structured reasoning', 'online safety moderation']","TANDEM is a framework that transforms audio-visual hate detection into a structured reasoning problem, significantly improving target identification and temporal grounding in multimodal content.",43.21,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11189v1_Policy-Based Deep Reinforcement Learning Hyperheur.pdf,Policy-Based Deep Reinforcement Learning Hyperheuristics for Job-Shop Scheduling Problems,"['Sofiene Lassoued', 'Asrat Gobachew', 'Stefan Lier', 'Andreas Schwung']",,,"['Hyper-heuristics', 'Job Shop Scheduling', 'Policy-based Reinforcement learning', 'Petri nets']","This paper proposes a policy-based deep reinforcement learning hyper-heuristic framework for solving the Job Shop Scheduling Problem, demonstrating superior performance over traditional heuristics and metaheuristics.",43.19,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11196v1_Artificial Intelligence and the US Economy An Acco.pdf,Artificial Intelligence and the US Economy: An Accounting Perspective on Investment and Production,"['Luisa Carpinelli', 'Filippo Natoli', 'Marco Taboga']",,2601.11196v1,"['artificial intelligence', 'capital expenditures', 'data centers', 'national accounts']","This paper examines the macroeconomic impact of AI in the US, focusing on the role of data centers and their contribution to GDP and aggregate demand.",43.53,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11199v1_SD-RAG A Prompt-Injection-Resilient Framework for .pdf,SD-RAG: A Prompt-Injection-Resilient Framework for Selective Disclosure in Retrieval-Augmented Generation,"['Aiman Al Masoud', 'Marco Arazzi', 'Antonino Nocera']",,,"['Retrieval-Augmented Generation', 'Large Language Models', 'Selective Disclosure', 'Prompt Injection', 'Security', 'Privacy', 'Sanitization', 'Graph-based Data Model']","SD-RAG is a novel approach to selective disclosure in retrieval-augmented generation that enhances privacy and security by applying controls during the retrieval phase, demonstrating resilience to prompt injection attacks.",43.37,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11200v1_FAQ Mitigating Quantization Error via Regenerating.pdf,FAQ: Mitigating Quantization Error via Regenerating Calibration Data with Family-Aware Quantization,"['Haiyang Xiao', 'Weiqing Li', 'Jinyue Guo', 'Guochao Jiang', 'Guohua Liu', 'Yuewei Zhang']",,,"['Post-training quantization', 'Large language models', 'Calibration data', 'Quantization parameters', 'Family-aware quantization', 'Activation distribution']","The paper introduces FAQ, a calibration data regeneration framework that leverages prior knowledge from LLMs of the same family to generate high-fidelity calibration samples, reducing accuracy loss in quantization.",42.97,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11202v1_Epistemic Control and the Normativity of Machine L.pdf,EPISTEMIC CONTROL AND THE NORMATIVITY OF MACHINE LEARNING-BASED SCIENCE,['Emanuele Ratti'],,,"['machine learning', 'epistemic control', 'cognitive values', 'normativity']","The paper investigates the extent to which machine learning systems push human scientists out-of-the-loop in science, focusing on the concept of 'epistemic control' and arguing against a pessimistic view of human control in ML-based science.",43.15,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11207v1_LoRA as Oracle.pdf,LoRA as Oracle,"['Marco Arazzi', 'Antonino Nocera']",,,"['LoRA', 'Membership Inference Attack', 'Backdoor Attack']","Introduces a LoRA-based oracle framework for lightweight, model-agnostic backdoor detection and membership inference without needing clean reference models or extensive retraining.",43.63,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11219v1_SDFLoRA Selective Dual-Module LoRA for Federated F.pdf,SDFLoRA: Selective Dual-Module LoRA for Federated Fine-tuning with Heterogeneous Clients,"['Zhikang Shen', 'Jianrong Lu', 'Haiyuan Wan', 'Jianhai Chen']",,,"['Federated Learning', 'Large Language Models', 'LoRA', 'Parameter-Efficient Methods', 'Rank Heterogeneity', 'Differential Privacy', 'Personalization', 'Client-Specific Adaptations']","The paper proposes SDFLoRA, a method that decomposes client adapters into global and local modules to enable robust learning and privacy-aware optimization in federated learning with heterogeneous clients.",43.37,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11232v1_FactCorrector A Graph-Inspired Approach to Long-Fo.pdf,FACTCORRECTOR: A Graph-Inspired Approach to Long-Form Factuality Correction of Large Language Models,"['Javier Carnerero-Cano', 'Massimiliano Pronesti', 'Radu Marinescu', 'Tigran Tchrakian', 'James Barry', 'Jasmina Gajcin', 'Yufang Hou', 'Alessandra Pascale', 'Elizabeth Daly']",,,"['Large Language Models', 'Factuality Correction', 'Post-hoc Correction', 'Feedback', 'VELI5 Benchmark']","FACTCORRECTOR is a novel post-hoc correction method for improving the factual precision of large language models across domains without retraining, using structured feedback and a new benchmark dataset.",43.24,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11252v1_Beyond Model Scaling Test-Time Intervention for Ef.pdf,BeyondModelScaling: Test-Time Intervention for Efficient Deep Reasoning,"['Qianyue Wang', 'Jinwu Hu', 'Yufeng Wang', 'Huanxiang Lin', 'Bolin Chen', 'Zhiquan Wen', 'Yaofo Chen', 'Mingkui Tan']",,,"['Large Reasoning Models', 'Efficient Reasoning', 'Test-Time Intervention', 'External Feedback', 'Multi-Step Reasoning', 'Overthinking', 'Overshoot', 'Transitional Conjunctions', 'Group Relative Policy Optimization', 'Adaptive Reasoning']","The paper introduces Think-with-Me, a novel test-time interactive reasoning paradigm that uses external feedback to guide the reasoning process, improving efficiency and accuracy in Large Reasoning Models.",43.29,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11258v1_Knowledge is Not Enough Injecting RL Skills for Co.pdf,Knowledge is Not Enough: Injecting RL Skills for Continual Adaptation,"['Pingzhi Tang', 'Yiding Wang', 'Muhan Zhang']",,,"['Large Language Models', 'knowledge cutoff', 'Supervised Fine-Tuning', 'Reinforcement Learning', 'Parametric Skill Transfer', 'knowledge adaptation', 'question answering', 'decision-making', 'Skill Vector', 'knowledge-incorporation QA', 'agentic tool-use benchmarks']","The paper proposes Parametric Skill Transfer (PaST) to efficiently inject RL skills into LLMs for continual adaptation, overcoming the limitations of SFT in improving reasoning skills.",43.29,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11269v1_X-Distill Cross-Architecture Vision Distillation f.pdf,X-Distill: Cross-Architecture Vision Distillation for Visuomotor Learning,"['Maanping Shao', 'Feihong Zhang', 'Gu Zhang', 'Baiye Cheng', 'Zhengrong Xue', 'Huazhe Xu']",,,"['Visuomotor Policy', 'Knowledge Distillation', 'Representation Learning', 'Manipulation']","X-Distill synergizes Vision Transformers and CNNs through cross-architecture knowledge distillation for data-efficient visuomotor learning, outperforming other methods in robotic manipulation tasks.",43.26,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11282v1_From SERPs to Sound How Search Engine Result Pages.pdf,FromSERPsto Sound: How Search Engine Result Pages and AI-generated Podcasts Interact to Influence User Attitudes on Controversial Topics,"['Junjie Wang', 'Gaole He', 'Alisa Rieger', 'Ujwal Gadiraju']",10.1145/3786304.3787942,,"['Attitude Change', 'AI-generated Podcasts', 'Information modality', 'Web search', 'Controversial Topics', 'Responsible Opinion Formation']","This study explores how the interaction between search engine result pages and AI-generated podcasts influences user attitudes on controversial topics, revealing effects of sequence, viewpoint bias, and topic controversiality on attitude change.",43.3,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11286v1_XChoice Explainable Evaluation of AI-Human Alignme.pdf,XChoice: Explainable Evaluation of AI–Human Alignment in LLM-based Constrained Choice Decision Making,"['Weihong Qi', 'Fan Huang', 'Rasika Muralidharan', 'Jisun An', 'Haewoon Kwak']",,,"['AI-human alignment', 'LLM-based decision making', 'constrained choice', 'explainable framework', 'mechanism-based decision model', 'parameter vectors', 'misalignment', 'retrieval-augmented generation', 'invariance analysis']","XCHOICE is a framework for evaluating AI-human alignment in constrained decision making by fitting a mechanism-based decision model to human and LLM-generated decisions, revealing alignment and misalignment across models and subgroups.",43.16,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11344v1_How Much Would a Clinician Edit This Draft Evaluat.pdf,How Much Would a Clinician Edit This Draft? Evaluating LLM Alignment for Patient Message Response Drafting,"['Parker Seegmiller', 'Joseph Gatto', 'Sarah E. Greer', 'Ganza Belise Isingizwe', 'Rohan Ray', 'Timothy Burdick', 'Sarah M. Preum']",,,"['Large Language Models', 'Clinical Workflows', 'Patient Portal Messages', 'LLM Alignment', 'Clinician Editing Load', 'Thematic Elements', 'Evaluation Framework', 'Adaptation Techniques', 'Epistemic Uncertainty', 'Patient-Clinician Communication']","The paper evaluates the alignment of large language models (LLMs) with clinicians in drafting patient message responses, highlighting the need for adaptation to individual clinician preferences for reliable use in clinical workflows.",43.07,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11350v1_FEATHer Fourier-Efficient Adaptive Temporal Hierar.pdf,FEATHer: Fourier-Efficient Adaptive Temporal Hierarchy Forecaster for Time-Series Forecasting,"['Jaehoon Lee', 'Seungwoo Lee', 'Younghwi Kim', 'Dohee Kim', 'Sunghyun Sim']",,,"['Time-series Forecasting', 'Edge AI', 'Ultra-Lightweight Models', 'Fourier-Efficient Adaptive Temporal Hierarchy Forecaster (FEATHer)']","FEATHer is a multiscale temporal model designed for accurate long-term time-series forecasting under severe resource constraints, achieving strong performance with minimal parameters.",43.34,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11354v1_AstroReason-Bench Evaluating Unified Agentic Plann.pdf,AstroReason-Bench: Evaluating Unified Agentic Planning across Heterogeneous Space Planning Problems,"['Weiyi Wang', 'Xinchi Chen', 'Jingjing Gong', 'Xuanjing Huang', 'Xipeng Qiu']",,2601.11354v1,"['agentic planning', 'Space Planning Problems', 'Large Language Models', 'generalist planners', 'physical constraints', 'benchmark']","AstroReason-Bench is a benchmark for evaluating agentic planning in Space Planning Problems, highlighting the limitations of current generalist planners under realistic constraints.",43.41,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11359v1_Think-Clip-Sample Slow-Fast Frame Selection for Vi.pdf,THINK-CLIP-SAMPLE: SLOW-FAST FRAME SELECTION FOR VIDEO UNDERSTANDING,"['Wenhui Tan', 'Ruihua Song', 'Jiaze Li', 'Jianzhong Ju', 'Zhenbo Luo']",,,"['Multi-modal LLMs', 'long video understanding']","The paper introduces Think-Clip-Sample (TCS), a training-free framework that enhances long video understanding by generating multiple queries and adaptively balancing dense local details with sparse global context, improving performance and efficiency.",43.45,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11369v2_Institutional AI Governing LLM Collusion in Multi-.pdf,Institutional AI: Governing LLM Collusion in Multi-Agent Cournot Markets via Public Governance Graphs,"['M. Bracale Syrnikov', 'F. Pierucci', 'M. Galisai', 'M. Prandi', 'P. Bisconti', 'F. Giarrusso', 'O. Sorokoletova', 'V. Suriani', 'D. Nardi']",,2601.11369v2,"['Institutional AI', 'LLM Collusion', 'Multi-Agent', 'Cournot Markets', 'Governance Graphs', 'AI Alignment', 'Mechanism Design', 'Oracle/Controller', 'Governance Log', 'Market Structure', 'Collusion']",This paper presents an experimental framework for governing multi-agent LLM systems using governance graphs to reduce collusion in Cournot markets.,43.36,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11379v1_Evaluating LLM Behavior in Hiring Implicit Weights.pdf,"Evaluating LLM Behavior in Hiring: Implicit Weights, Fairness Across Groups, and Alignment with Human Preferences","['Morgane Hoffmann', 'Emma Jouffroy', 'Warren Jouanneau', 'Marc Palyart', 'Charles Pebereau']",,,"['Large Language Models', 'Person-job Fit', 'Fairness', 'Interpretability']","The paper proposes a framework to evaluate how Large Language Models (LLMs) make hiring decisions, focusing on their implicit decision logic, fairness across demographic groups, and alignment with human preferences.",43.62,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11389v1_Hyperparameter Optimization of Constraint Programm.pdf,Hyperparameter Optimization of Constraint Programming Solvers,"['Hedieh Haddad', 'Thibault Falque', 'Pierre Talbot', 'Pascal Bouvry']",,2601.11389v1,"['constraint programming', 'hyperparameter optimization', 'Bayesian optimization', 'Hamming distance search', 'CPMpy library', 'ACE', 'Choco']","This paper introduces a two-phase framework for automated hyperparameter optimization of constraint programming solvers, demonstrating improved performance over default configurations.",43.76,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11400v1_Wetland mapping from sparse annotations with satel.pdf,Wetland mapping from sparse annotations with satellite image time series and temporal-aware segment anything model,"['Shuai Yuan', 'Tianwu Lin', 'Shuang Chen', 'Yu Xia', 'Peng Qin', 'Xiangyu Liu', 'Xiaoqing Xu', 'Nan Xu', 'Hongsheng Zhang', 'Jie Wang', 'Peng Gong']",,2601.11400v1,"['wetland mapping', 'satellite image time series', 'sparse annotation', 'segment anything model', 'temporal adaptation']","WetSAM is a novel framework that leverages satellite image time series to enhance wetland mapping from sparse point annotations, achieving high accuracy and consistency.",43.36,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11409v1_Topology-Guaranteed Image Segmentation Enforcing C.pdf,"Topology-Guaranteed Image Segmentation: Enforcing Connectivity, Genus, and Width Constraints","['Wenxiao Li', 'Xue-Cheng Tai', 'Jun Liu']",,,"['Image segmentation', 'topological preservation', 'persistent homology', 'thickness of topology', 'variational', 'regularization']","The paper proposes a novel framework integrating width information into topological structures for image segmentation, preserving essential topological invariants and width attributes.",43.57,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11421v1_The Great March 100 100 Detail-oriented Tasks for .pdf,THE GREAT MARCH 100: 100 DETAIL-ORIENTED TASKS FOR EVALUATING EMBODIED AI AGENTS,"['Ziyu Wang', 'Chenyuan Liu', 'Yushun Xiang', 'Runhao Zhang', 'Yu Zhang', 'Qingbo Hao', 'Hongliang Lu', 'Houyu Chen', 'Zhizhong Feng', 'Kaiyue Zheng', 'Dehao Ye', 'Xianchao Zeng', 'Xinyu Zhou', 'Boran Wen', 'Jiaxin Li', 'Mingyu Zhang', 'Kecheng Zheng', 'Qian Zhu', 'Ran Cheng', 'Yong-Lu Li']",,,"['robot learning', 'imitation learning', 'datasets', 'task design', 'robotic agents', 'evaluation', 'Great March 100', 'robot learning Olympics']","The paper introduces the Great March 100 (GM-100), a set of 100 tasks designed to evaluate the capabilities of robotic agents, addressing the lack of systematic task design in existing datasets.",43.17,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11429v1_Relational Linearity is a Predictor of Hallucinati.pdf,Relational Linearity is a Predictor of Hallucinations,"['Yuetian Lu', 'Yihong Liu', 'Hinrich Schütze']",,,"['hallucinations', 'large language models', 'linearity', 'knowledge assessment', 'synthetic entities', 'LLMs']","The paper investigates how the linearity of relations in large language models affects their tendency to hallucinate, finding a strong correlation between relational linearity and hallucination rates.",43.34,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11440v1_GenDA Generative Data Assimilation on Complex Urba.pdf,GenDA: Generative Data Assimilation on Complex Urban Areas via Classifier-Free Diffusion Guidance,"['Francisco Giral', 'Álvaro Manzano', 'Ignacio Gómez', 'Ricardo Vinuesa', 'Soledad Le Clainche']",,,"['urban wind flow', 'data assimilation', 'generative models', 'graph-based diffusion', 'computational fluid dynamics', 'Reynolds-averaged Navier-Stokes', 'environmental monitoring']","The paper proposes GenDA, a generative data assimilation framework for reconstructing high-resolution wind fields in urban areas from sparse sensor data, demonstrating improved accuracy over classical methods.",43.4,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11441v1_Hierarchical Orthogonal Residual Spread for Precis.pdf,Hierarchical Orthogonal Residual Spread for Precise Massive Editing in Large Language Models,"['Xiaojie Gu', 'Guangxu Chen', 'Yuheng Yang', 'Jingxin Han', 'Andi Zhang']",,,"['Large language models', 'Model Editing', 'Knowledge Update', 'Residual Spread']","The paper introduces HORSE, a method for stable and precise model editing in large language models by using hierarchical orthogonal residual spread to reduce noisy gradients and conflicts between new and old knowledge.",43.51,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11442v1_Map2Thought Explicit 3D Spatial Reasoning via Metr.pdf,Map2Thought: Explicit 3D Spatial Reasoning via Metric Cognitive Maps,"['Xiangjun Gao', 'Zhensong Zhang', 'Dave Zhenyu Chen', 'Songcen Xu', 'Long Quan', 'Eduardo P´erez-Pellitero', 'Youngkyoon Jang']",,,"['3D Vision-Language Models', 'Spatial Reasoning', 'Metric Cognitive Maps', 'Cognitive Chain-of-Thought', 'Data Efficiency', '3D Structure Understanding']",Map2Thought introduces a framework for explicit and interpretable spatial reasoning in 3D Vision-Language Models using Metric Cognitive Maps and Cognitive Chain-of-Thought processes.,43.39,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11451v1_PRISM-CAFO Prior-conditioned Remote-sensing Infras.pdf,PRISM-CAFO: Prior-conditioned Remote-sensing Infrastructure Segmentation and Mapping for CAFOs,"['Oishee Bintey Hoque', 'Nibir Chandra Mandal', 'Kyle Luong', 'Amanda Wilson', 'Samarth Swarup', 'Madhav Marathe', 'Abhijin Adiga']",,2601.11451v1,"['CAFOs', 'remote-sensing', 'infrastructure segmentation', 'mapping', 'YOLOv8', 'deep learning', 'aerial imagery', 'satellite imagery', 'livestock operations', 'environmental monitoring']","The paper presents a pipeline for identifying and characterizing Concentrated Animal Feeding Operations (CAFOs) using aerial and satellite imagery, achieving state-of-the-art performance in infrastructure detection and classification.",43.15,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11459v1_Interactive Narrative Analytics Bridging Computati.pdf,CHEAT_DETECTED,['BRIAN KEITH'],10.1/109/ACCESS.2025.3650352,,"['Human-AI collaboration', 'information extraction', 'interactive visual analytics', 'knowledge integration', 'narrative extraction', 'narrative sensemaking', 'semantic interaction', 'visual analytics']","This paper introduces Interactive Narrative Analytics (INA), a field combining computational narrative extraction with interactive visual analytics to support sensemaking in the face of information overload and misinformation.",43.25,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11464v1_MHA2MLA-VLM Enabling DeepSeeks Economical Multi-He.pdf,MHA2MLA-VLM: Enabling DeepSeek’s Economical Multi-Head Latent Attention across Vision-Language Models,"['Xiaoran Fan', 'Zhichao Sun', 'Tao Ji', 'Lixing Shen', 'Tao Gui']",,,"['Vision-Language Models', 'Multi-Head Latent Attention', 'Key-Value Cache', 'Memory Bottlenecks', 'Inference Acceleration', 'Parameter-Efficient Fine-Tuning', 'Low-Rank Approximation', 'Modality-Adaptive Partial-RoPE', 'KV Cache Compression']","The paper presents MHA2MLA-VLM, a framework for converting vision-language models to Multi-Head Latent Attention architecture, reducing KV cache footprint and maintaining performance with minimal data.",43.16,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11468v1_Exploring LLM Features in Predictive Process Monit.pdf,Exploring LLM Features in Predictive Process Monitoring for Small-Scale Event-Logs,"['ALESSANDRO PADELLA', 'MASSIMILIANO DE LEONI', 'MARLON DUMAS']",,,"['Predictive process monitoring', 'Large language models', 'Trace Encoding']","The paper extends an LLM-based Predictive Process Monitoring framework to evaluate its generality, semantic leverage, and reasoning mechanisms across multiple KPIs, showing that LLMs outperform benchmarks in data-scarce settings.",43.51,Phi-4,Windows RTX 4080 (Native CUDA)
2601.11479v1_Health Facility Location in Ethiopia Leveraging LL.pdf,Health Facility Location in Ethiopia: Leveraging LLMs to Integrate Expert Knowledge into Algorithmic Planning,"['Yohai Trabelsi', 'Guojun Xiong', 'Fentabil Getnet', 'Stéphane Verguet', 'Milind Tambe']",,,"['Health Facility Location', 'Optimization', 'Human expert knowledge', 'Alignment', 'LLM']",The paper proposes a hybrid framework combining optimization techniques and LLM-driven iterative refinement to integrate expert knowledge into health facility location planning in Ethiopia.,43.37,Phi-4,Windows RTX 4080 (Native CUDA)
