filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.10402v1_Toward Ultra-Long-Horizon Agentic Science Cognitiv.pdf,Toward Ultra-Long-Horizon Agentic Science: Cognitive Accumulation for Machine Learning Engineering,"Xinyu Zhu, Yuzhu Cai, Zexi Liu, Bingyang Zheng, Cheng Wang, Rui Ye, Jiaao Chen, Hanrui Wang, Wei-Chen Wang, Yuzhi Zhang, Linfeng Zhang, Weinan E, Di Jin, Siheng Chen",Not found,2601.10402,"agentic science, machine learning engineering, cognitive accumulation, ultra-long-horizon autonomy, context management, cognitive caching, multi-tiered architecture","The advancement of artificial intelligence toward agentic science is bottlenecked by the challenge of ultra-long-horizon autonomy, the ability to sustain strategic coherence and iterative correction over experimental cycles spanning days or weeks. ML-Master 2.0, an autonomous agent, masters ultra-long-horizon machine learning engineering, which is a representative microcosm of scientific discovery. By reframing context management as a process of cognitive accumulation, HCC (Hierarchical Cognitive Caching) allows agents to decouple immediate execution from long-term experimental strategy, effectively overcoming scaling limits of static context windows.",11.44,Qwen2.5-3B,Apple M1 (Metal)
2601.10406v1_ErrEval Error-Aware Evaluation for Question Genera.pdf,ErrEval: Error-Aware Evaluation for Question Generation through Explicit Diagnostics,"Weiping Fu, Bifan Wei, Jingyi Hao, Yushun Zhang, Jian Zhang, Jiaxin Wang, Bo Li, Yu He, Lingling Zhang, Jun Liu",,,"Question Generation, Error Detection, Evaluation Framework, Natural Language Processing","ErrEval is a flexible and error-aware evaluation framework for Question Generation (QG) that enhances evaluation through explicit error diagnostics, improving alignment with human judgments and mitigating overestimation of low-quality questions.",9.77,Qwen2.5-3B,Apple M1 (Metal)
2601.10413v1_LADFA A Framework of Using Large Language Models a.pdf,LADFA: A Framework of Using Large Language Models and Retrieval-Augmented Generation for Personal Data Flow Analysis in Privacy Policies,"Haiyue Yuan∗, Nikolay Matyunin, Ali Raza, Shujun Li∗",XXXXXXX.XXXXXXX,,"Large Language Model, Privacy Policy, Text Analysis, Data Flows, Privacy, Security, Retrieval-Augmented Generation, Framework, Automotive Industry, Connected Vehicle","This paper presents the development of LADFA, an end-to-end computational framework for processing unstructured text in privacy policies, extracting personal data flows, and conducting analysis of the data flow graph to facilitate insight discovery. It combines LLMs with retrieval-augmented generation and a customised knowledge base derived from existing studies.",10.65,Qwen2.5-3B,Apple M1 (Metal)
2601.10416v1_LLMdoctor Token-Level Flow-Guided Preference Optim.pdf,LLMdoctor: Token-Level Flow-Guided Preference Optimization for Efficient Test-Time Alignment of Large Language Models,"Tiesunlong Shen, Rui Mao, Jin Wang, Heming Sun, Jian Zhang, Xuejie Zhang, Erik Cambria",,,"Large Language Models, Test-Time Alignment, Fine-Tuning, Token-Level Optimization, Flow-Guided, Preference Optimization","This paper introduces LLMdoctor, a novel framework for efficient test-time alignment of large language models (LLMs). Unlike traditional fine-tuning methods, LLMdoctor integrates token-level reward acquisition with token-level flow-guided preference optimization (TFPO) to steer a large, frozen patient LLM with a smaller, specialized doctor model. It extracts fine-grained, token-level preference signals from the patient model's behavioral variations and guides the training of the doctor model via TFPO, enabling precise token-by-token alignment while preserving generation diversity. Extensive experiments demonstrate that LLMdoctor significantly outperforms existing test-time alignment methods and even surpasses the performance of full fine-tuning approaches like DPO.",10.92,Qwen2.5-3B,Apple M1 (Metal)
2601.10421v1_Are Language Models Models.pdf,Are Language Models Models?,"Philip Resnik, Department of Linguistics and Institute for Advanced Computer Studies, University of Maryland",http://doi.org/10.1017/S0140525X2510112X,,"Language models, Cognitive models, Model systems, Algorithmic-representational level, Computational theory","Futrell and Mahowald claim that language models serve as model systems, but the authors argue that this claim is not true at the implementation level, poorly motivated at the algorithmic-representational level, and problematic at the computational theory level.",13.32,Qwen2.5-3B,Apple M1 (Metal)
2601.10436v1_Development of Ontological Knowledge Bases by Leve.pdf,Development of Ontological Knowledge Bases by Leveraging Large Language Models,"LE Ngoc Luyen, Marie-Hélène ABEL, Philippe GOUSPILLiou",,,"Ontology Development, Ontological Knowledge bases, Large Language Models, Knowledge Representation, User Modeling, Knowledge Management","This paper introduces a structured, iterative methodology leveraging Large Language Models (LLMs) to optimize knowledge acquisition, automate ontology artifact generation, and enable continuous refinement cycles in the development of Ontological Knowledge Bases (OKBs). It demonstrates this approach through a detailed case study focused on developing a user context profile ontology within the vehicle sales domain, highlighting significant improvements in scalability, consistency, bias mitigation, and transparency in ontology engineering.",11.95,Qwen2.5-3B,Apple M1 (Metal)
2601.10440v1_AgentGuardian Learning Access Control Policies to .pdf,Learning Access Control Policies to Govern AI Agent Behavior,"Nadya Abaev*, Denis Klimov *, Gerard Levinov, David Mimran, Yuval Elovici, Asaf Shabtai",,,"Security, AI Agents, Access Control Policies, Control Flow Graph","This study introduces AgentGuardian, a novel security framework that governs and protects AI agent operations by enforcing context-aware access-control policies. It monitors execution traces to learn legitimate agent behaviors and input patterns, derives adaptive policies, and evaluates across two real-world AI agent applications, demonstrating effective detection of malicious or misleading inputs while preserving normal agent functionality.",10.54,Qwen2.5-3B,Apple M1 (Metal)
2601.10457v1_NSR-Boost A Neuro-Symbolic Residual Boosting Frame.pdf,NSR-Boost: A Neuro-Symbolic Residual Boosting Framework for Industrial Legacy Models,"Ziming Dai∗, Dabiao Ma∗, Jinle Tong, Mengyuan Han, Jian Yang, Haojun Fei",10.1145/nnnnnnn.nnnnnnn,,"Neuro-Symbolic AI, Large Language Models, Gradient Boosting, Legacy Model, Interpretability","Presenting NSR-Boost, a neuro-symbolic residual boosting framework designed specifically for industrial scenarios, which addresses the prohibitive retraining costs and systemic risks of upgrading legacy models in high-concurrency production environments. The framework comprises three key stages: finding hard regions through residuals, generating interpretable experts using Large Language Model and fine-tuning parameters using Bayesian optimization, and dynamically integrating experts with legacy model output through a lightweight aggregator. Successful deployment within the core financial risk control system at Qfin Holdings demonstrates significant performance gains across six public datasets and one private dataset, and excellent performance on real-world online data. It effectively captures long-tail risks missed by traditional models and offers a safe, low-cost evolutionary paradigm for industry.",11.26,Qwen2.5-3B,Apple M1 (Metal)
2601.10460v1_Contextual StereoSet Stress-Testing Bias Alignment.pdf,Contextual StereoSet: Stress-Testing Bias Alignment Robustness in Large Language Models,"Abhinaba Basu, Pavan Chakraborty",Not found,2601.10460,"bias evaluation, alignment robustness, stress-testing, large language models, so-cientific context, StereoSet","A model's bias can shift dramatically based on contextual factors such as place, time, and audience. Contextual StereoSet is introduced as a benchmark to systematically vary these factors, revealing striking patterns in bias shifts across different models and scenarios.",11.19,Qwen2.5-3B,Apple M1 (Metal)
2601.10462v3_ChartComplete A Taxonomy-based Inclusive Chart Dat.pdf,ChartComplete: A Taxonomy-based Inclusive Chart Dataset,"Ahmad Mustapha, Charbel Toumieh, Mariette Awad",Not provided,2601.10462,"Chart, Dataset, Chart Taxonomy, Chart Classification","With advancements in deep learning and computer vision techniques, the field of chart understanding is evolving rapidly. To accurately measure the performance of multi-modal large language models, the research community has developed multiple datasets. However, these datasets are limited to a small set of chart types. The ChartComplete dataset, based on a chart taxonomy borrowed from the visualization community, covers thirty different chart types and is a collection of classified chart images without a learning signal.",10.9,Qwen2.5-3B,Apple M1 (Metal)
2601.10477v1_Urban Socio-Semantic Segmentation with Vision-Lang.pdf,URBANSOCIO-SEMANTICSEGMENTATION WITH VISION-LANGUAGEREASONING,"Yu Wang, Yi Wang, Rui Dai, Yujie Wang, Kaikui Liu, Xiangxiang Chu, Yansheng Li",Not found,Not found,"Urban, Semantic Segmentation, Vision-Language Reasoning, Socio-Semantic Entities, Reinforcement Learning","This work achieves socio-semantic segmentation by vision-language model reasoning, introducing the Urban Socio-Semantic Segmentaion dataset and a novel vision-language reasoning framework called SocioReasoner. Experiments demonstrate gains over state-of-the-art models and strong zero-shot generalization.",10.49,Qwen2.5-3B,Apple M1 (Metal)
2601.10485v1_Panning for Gold Expanding Domain-Specific Knowled.pdf,Panning for Gold: Expanding Domain-Specific Knowledge,"Runhao Zhao, Weixin Zeng, Wentao Zhang, Chong Chen, Zhengpin Li, Xiang Zhao, Lei Chen",,,"Domain-specific Knowledge Graph Fusion, Knowledge Graph Enrichment, General-to-domain Knowledge Transfer, Fact-as-Program","This paper proposes a new task called domain-specific knowledge graph fusion (DKGF) to enhance the completeness and utility of domain-specific knowledge graphs (DKGs) by integrating relevant facts from general knowledge graphs (GKGs). It addresses the challenges of high ambiguity in determining domain relevance and cross-domain knowledge granularity misalignment. The authors introduce ExeFuse, a fact-as-program paradigm that reformulates DKGF as executable semantic reasoning over DKGs, enabling precise identification and integration of domain-relevant, consistent knowledge from GKGs. Two benchmark datasets and 21 representative configurations are proposed for systematic assessment of DKGF performance.",11.08,Qwen2.5-3B,Apple M1 (Metal)
2601.10496v1_Model See Model Do Exposure-Aware Evaluation of Bu.pdf,"Model See, Model Do? Exposure-Aware Evaluation of Bug-vs-Fix Preference in Code LLMs","Ali Al-Kaswan, Claudio Spiess, Prem Devanbu, Arie van Deursen, Maliheh Izadi",10.1145/nnnnnnn.nnnnnnn,,"Large Language Models, bugs, fixes, Memorisation","This paper introduces an exposure-aware evaluation framework to quantify how prior exposure to buggy versus fixed code influences a model's preference. Using the ManySStuBs4J benchmark and Data Portraits for membership testing, the authors estimate model preference in code completion and likelihood-based scoring metrics, finding that models tend to reproduce buggy lines more often than fixes, with exposure to bugs amplifying this tendency.",10.48,Qwen2.5-3B,Apple M1 (Metal)
2601.10498v1_Projected Microbatch Accumulation yields reference.pdf,Projected Microbatch Accumulation yields reference-free proximal policy updates for reinforcement learning,Nilin Abrahamsen,Not found,2601.10498,"Reinforcement Learning, Proximal Policy Optimization, Fine-tuning, Large Language Models","This note introduces Projected Microbatch Accumulation (PROMA), a method for large language model fine-tuning that modifies proximal policy updates without a reference policy or likelihood-ratio clipping, resulting in more stable policy learning.",9.25,Qwen2.5-3B,Apple M1 (Metal)
2601.10511v1_Scalable Algorithms for Approximate DNF Model Coun.pdf,Scalable Algorithms for Approximate DNF Model Counting,"Paul Burkhardt, David G. Harris, Kevin T. Schmitt",Not found,2601.10511,"Monte Carlo, Approximation, DNF, Model Counting, PAC Learning","This paper presents a new Monte Carlo approach for approximating the number of satisfying assignments in Disjunctive Normal Form (DNF) formulas, which is crucial for applications such as probabilistic inference and network reliability. The approach is proven to achieve PAC learning bounds and is asymptotically more efficient than previous methods. It also demonstrates superior performance in experiments.",11.07,Qwen2.5-3B,Apple M1 (Metal)
2601.10512v2_SatMap Revisiting Satellite Maps as Prior for Onli.pdf,SatMap: Revisiting Satellite Maps as Prior for Online HD Map Construction,"Kanak Mazumder, Fabian B. Flohr",Not found,2601.10512,"Online HD map prediction, Satellite map prior, Vectorized HD map","This work proposes SatMap, an online vectorized HD map estimation method that integrates satellite maps with multi-view camera observations and directly predicts a vectorized HD map for downstream prediction and planning modules. It achieves significant improvements in mAP performance over baseline methods.",10.89,Qwen2.5-3B,Apple M1 (Metal)
2601.10520v1_Breaking Up with Normatively Monolithic Agency wit.pdf,Breaking Up with Normatively Monolithic Agency,"Felix Jahn1,3*, Yannic Muskalla1,3, Lisa Dargasz1, Patrick Schramowski1,2,4,5, Kevin Baum1,2,3*",Not found,2601.10520,"AI alignment, neuro-symbolic architecture, deontic logic, moral module, guard","As AI agents become increasingly autonomous and widely deployed in consequential contexts, ensuring their decisions are normatively aligned has become critical. This paper introduces GRACE, a neuro-symbolic reason-based containment architecture that decouples normative reasoning from instrumental decision-making and can contain AI agents of virtually any design. GRACE restructures decision-making into three modules: a Moral Module, a Decision-Making Module, and a Guard, enabling stakeholders to understand, contest, and refine agent behavior.",11.21,Qwen2.5-3B,Apple M1 (Metal)
2601.10524v1_Diagnosing Generalization Failures in Fine-Tuned L.pdf,Diagnosing Generalization Failures in Fine-Tuned LLMs: A Cross-Architectural Study on Phishing Detection,"Frank Bobe IIIFrank Bobe IIIFrank Bobe III∗, Gregory D. Vetaw, Chase Pavlick, Darshan Bryner, Matthew Cook, Jose Salas-Vernis",Not provided,2601.10524,"Large Language Models, Fine-tuning, Generalization, Phishing Detection, SHAP analysis, Mechanistic Interpretability","This study introduces and applies a multi-layered diagnostic framework to analyze the generalization failures of three LLMs (Llama 3.1 8B, Gemma 2 9B, and Mistral) on a high-stakes phishing detection task. The findings reveal that generalization is driven by a synergy between architecture and data diversity, is highly architecture-dependent, and some architectures are inherently more generalizable.",11.61,Qwen2.5-3B,Apple M1 (Metal)
2601.10527v2_A Safety Report on GPT-5.2 Gemini 3 Pro Qwen3-VL G.pdf,"A Safety Report on GPT-5.2, Gemini 3 Pro, Qwen3-VL, Grok 4.1 Fast, Nano Banana Pro, and Seedream 4.5","Xingjun Ma1, Yixu Wang1, Hengyuan Xu1, Yutao Wu3, Yifan Ding1, Yunhan Zhao1, Zilong Wang1, Jiabin Hua1, Ming Wen1,2, Jianan Liu1,2, Ranjie Duan, Yifeng Gao1, Yingshui Tan, Yunhao Chen 1, Hui Xue, Xin Wang 1, Wei Cheng, Jingjing Chen1, Zuxuan Wu1, Bo Li4, Yu-Gang Jiang1",https://doi.org/FutureDOI,arXiv:2601.10527v2,"Large Language Models, Multimodal Large Language Models, Safety Evaluation, Adversarial Testing, Benchmark Evaluation, Multilingual Evaluation, Regulatory Compliance","This report presents an integrated safety evaluation of six frontier models: GPT-5.2, Gemini 3 Pro, Qwen3-VL, Grok 4.1 Fast, Nano Banana Pro, and Seedream 4.5, across language, vision-language, and image generation settings. It highlights the inherent multidimensionality of safety in these models, with varying performance and vulnerabilities under different evaluation criteria.",12.94,Qwen2.5-3B,Apple M1 (Metal)
2601.10543v1_Defending Large Language Models Against Jailbreak .pdf,Defending Large Language Models Against Jailbreak Attacks via In-Decoding Safety-Awareness Probing,"W ARNING: This paper contains model outputs that may be considered harmful., Yinzhi Zhao, Ming Wang, Shi Feng, Xiaocui Yang, Daling Wang, Yifei Zhang",Not found,Not found,"Large language models, Jailbreak attacks, Safety awareness, In-decoding, Probing","This paper examines the decoding process of large language models and observes that even when successfully jailbroken, models internally exhibit latent safety-related signals during generation. The authors propose a simple yet effective approach that explicitly surfaces and leverages these latent safety signals for early detection of unsafe content during decoding. Experiments demonstrate significant enhancements in safety, while maintaining low over-refusal rates on benign inputs and preserving response quality.",10.9,Qwen2.5-3B,Apple M1 (Metal)
2601.10560v1_Learning Latency-Aware Orchestration for Parallel .pdf,Learning Latency-Aware Orchestration for Parallel Multi-Agent Systems,"Xi Shi, Mengxin Zheng, Qian Lou",Not found,Not found,"Multi-agent systems, Parallel execution, Latency optimization, Inference latency, Latency-aware orchestration","This work investigates learning-based orchestration of multi-agent systems with explicit latency supervision under parallel execution, proposing Latency-Aware Multi-agent System (LAMaS) to reduce critical path length by 38–46% compared to the SOTA baseline for multi-agent architecture search across multiple benchmarks while maintaining or even improving task performance.",10.41,Qwen2.5-3B,Apple M1 (Metal)
2601.10562v1_Process-Guided Concept Bottleneck Model.pdf,Process-Guided Concept Bottleneck Model,"Reza M. Asiyabi, Sam Harrison, John L. Godlee, David Milodowski, Nicole H. Augustin, Penelope J. Mograbi, Timothy R. Baker, Lorena M. Benitez, Samuel J. Bowers, Thomas K. Brade, Joao M. B. Carreiras, Duncan M. Chalo, V era De Cauwer, Kyle G. Dexter, Hermane Diesse, Mathias I. Disney, Luisa F. Escobar-Alvarado, Manfred Finckh, Tatenda Gotore, Gabriele C. Hegerl, John N. Kigomo, Fainess C. Lumbwe, Francisco Maiato, Rudzani A. Makhado, Collins W. Masinde, Musingo Tito E. Mbuvi, Iain M. McNicol, Edward T.A. Mitchard, Buster P . Mogonong, Wilson A. Mugasha, Aristides Baptista Muhate, Hinji Mutondo, Leena Naftal, Paula Nieto-Quintano, Elifuraha Elisha Njoghomi, Catherine L. Parr, Oliver L. Phillips, Pierre Proces, Tshililo Ramaswiela, Jayashree Ratnam, Mathew Rees, Rasmus Revermann, Natasha Ribeiro, Mahesh Sankaran, Abel M. Siampale, Stephen Sitch, Kathleen G. Smart, Hemant G. Tripathi, Wayne Twine, Gabriel I.K. Uusiku, Helga van der Merwe, Chemuku Wekesa, Benjamin J. Wigley, Mathew Williams, Ellie Wood, Shaun Quegan, Steven Hancock, Casey M. Ryan",Not provided,Not provided,"machine learning, pattern analysis, pattern recognition, concept bottleneck, process-guided, carbon dynamics, dry tropics","This study proposes a process-guided concept bottleneck model to address challenges in pattern analysis and machine learning, focusing on the dry tropics and carbon dynamics, supported by various grants and partnerships.",11.85,Qwen2.5-3B,Apple M1 (Metal)
2601.10567v1_Generative AI collective behavior needs an interac.pdf,Generative AI collective behavior needs an interactionist paradigm,"Laura Ferrarotti1,†, Gian Maria Campedelli2,1,†, Roberto Dessì3, Andrea Baronchelli4, Giovanni Iacca2, Kathleen M. Carley5, Alex Pentland6,7, Joel Z. Leibo8, James Evans9, Bruno Lepri1",Not found,2601.10567,"Generative AI, Collective behavior, Interactionism, Large language models, In-context learning, Social priors, Emergent phenomena, Trans-disciplinary","This article argues that understanding the collective behavior of agents based on large language models is essential, with implications for risks and benefits. It proposes an interactionist paradigm to examine how prior knowledge and embedded values interact with social context in multi-agent generative AI systems.",13.44,Qwen2.5-3B,Apple M1 (Metal)
2601.10581v1_From Single to Multi-Agent Reasoning Advancing Gen.pdf,From Single to Multi-Agent Reasoning: Advancing GeneGPT for Genomics QA,"Kimia Abedini, Farzad Shami, Gianmaria Silvello",https://doi.org/10.1016/j.jml.2026.01.015,2601.10581,"Question Answering, Genomic QA, Multi-Agent Systems","Comprehending genomic information is essential for biomed-ical research, yet extracting data from complex distributed databases remains challenging. Large language models (LLMs) offer potential for genomic Question Answering (QA) but face limitations due to restricted access to domain-specific databases. GeneGPT is the current state-of-the-art system that enhances LLMs by utilizing specialized API calls, though it is constrained by rigid API dependencies and limited adaptability. We replicate GeneGPT and propose GenomAgent, a multi-agent framework that efficiently coordinates specialized agents for complex genomics queries. Evaluated on nine tasks from the GeneTuring benchmark, GenomAgent outperforms GeneGPT by 12% on average, and its flexible architecture extends beyond genomics to various scientific domains needing expert knowledge extraction.",12.62,Qwen2.5-3B,Apple M1 (Metal)
2601.10587v1_Adversarial Evasion Attacks on Computer Vision usi.pdf,Adversarial Evasion Attacks on Computer Vision using SHAP Values,"Frank Mollard *, Marcus Becker ‡, Florian Röhrbein †",Not found,2601.10587,"Adversarial attacks, Computer Vision, SHAP values, Deep Learning, Evasion attacks","The paper introduces a white-box attack on computer vision models using SHAP values, demonstrating how adversarial evasion attacks can compromise the performance of deep learning models by reducing output confidence or inducing misclassifications.",12.86,Qwen2.5-3B,Apple M1 (Metal)
2601.10591v1_ProbFM Probabilistic Time Series Foundation Model .pdf,ProbFM: Probabilistic Time Series Foundation Model with Uncertainty Decomposition,"Decomposition, Arundeep Chinta1, Lucas Vinh Tran2, Jay Katukuri1",Not provided,Not provided,"Time Series Foundation Models, Probabilistic Forecasting, Uncertainty Quantification, Deep Evidential Regression, Conformal Prediction","This paper presents a novel transformer-based probabilistic framework, ProbFM, which leverages Deep Evidential Regression (DER) for principled uncertainty quantification with explicit epistemic-aleatoric decomposition. Unlike existing approaches, ProbFM learns optimal uncertainty representations through higher-order evidence learning while maintaining single-pass computational efficiency. The paper rigorously evaluates DER's effectiveness through a controlled comparison study using a consistent LSTM architecture across five probabilistic methods. The evaluation demonstrates that DER maintains competitive forecasting accuracy while providing explicit uncertainty decomposition, which is demonstrated through practical uncertainty-aware trading strategies.",11.29,Qwen2.5-3B,Apple M1 (Metal)
2601.10600v1_Procedural Fairness in Multi-Agent Bandits.pdf,Procedural Fairness in Multi-Agent Bandits,"Joshua Caiata, Carter Blair, Kate Larson",Not found,2601.10600,"fairness, multi-agent systems, multi-armed bandits, procedural fairness","This paper introduces a new fairness objective, procedural fairness, which provides equal decision-making power for all agents and lies in the core of fairness. It argues that fairness in multi-agent systems must be grounded in the principle of equal voice, and provides a framework for putting procedural fairness into practice.",10.83,Qwen2.5-3B,Apple M1 (Metal)
2601.10611v1_Molmo2 Open Weights and Data for Vision-Language M.pdf,Molmo2: Open Weights and Data for Vision-Language Models,"Christopher Clark, Jieyu Zhang, Zixian Ma, Jae Sung Park, Mohammadreza Salehi, Rohun Tripathi, Sangho Lee, Zhongzheng Ren, Chris Dongjoo Kim, Yinuo Yang, Vincent Shao, Yue Yang, Weikai Huang, Taira Anderson, Jianrui Zhang, Jitesh Jain, George Stoica, Winson Han, Ali Farhadi, Ranjay Krishna",Not provided,2601.10611v1,"vision-language models, open weights, data sharing, grounding, video understanding, pointing, tracking","Presenting Molmo2, a new family of vision-language models that are state-of-the-art among open-source models and demonstrate exceptional new capabilities in point-driven grounding in single image, multi-image, and video tasks.",11.83,Qwen2.5-3B,Apple M1 (Metal)
2601.10651v1_Multi-Property Synthesis.pdf,Multi-Property Synthesis,"Christoph Weinhuber1,∗, Yannik Schnitzer 1,∗, Alessandro Abate1, David Parker 1, Giuseppe De Giacomo 1, Moshe Y. Vardi 2",Not provided,Not provided,"Synthesis, Temporal Logic, LTLf, Multi-Property, Finite-Horizon, Planning, Control","The paper studies LTLf synthesis with multiple properties, where satisfying all properties may be impossible. Instead of enumerating subsets of properties, the authors compute the relation between product-game states and the goal sets that are realizable from them, and synthesize strategies achieving maximal realizable sets. They develop a fully symbolic algorithm that introduces Boolean goal variables and exploits monotonicity to represent exponentially many goal combinations compactly. The approach substantially outperforms enumeration-based baselines, with speedups of up to two orders of magnitude.",11.11,Qwen2.5-3B,Apple M1 (Metal)
2601.10679v1_Are Your Reasoning Models Reasoning or Guessing A .pdf,Are Your Reasoning Models Reasoning or Guessing?,"Zirui Ren, Ziming Liu",,,"Hierarchical Reasoning, Fixed Points, Sudoku-Extreme","Hierarchical reasoning models (HRM) achieve extraordinary performance on various reasoning tasks, significantly outperforming large language model (LLM) reasoners. This study identifies three counterintuitive facts about HRM, including failure on extremely simple puzzles due to violation of fixed points, critical reasoning steps, and existence of multiple fixed points. These findings suggest that HRM appears to be 'guessing' instead of 'reasoning'. Strategies to scale HRM's guesses are proposed, including data augmentation, input perturbation, and model bootstrapping. Augmented HRM boosts accuracy on Sudoku-Extreme from 54.5% to 96.9%. The analysis provides insights into how reasoning models 'reason'. ",10.36,Qwen2.5-3B,Apple M1 (Metal)
2601.10681v1_Structure and Diversity Aware Context Bubble Const.pdf,Structure and Diversity Aware Context Bubble Construction for Enterprise Retrieval Augmented Systems,"Amir Khurshid1a*, Abhishek Sehgal1b",Not found,Not found,"Large Language Model, Retrieval-Augmented Generation, Context Bubble, Retrieval","A framework for constructing coherent, citable bundles of spans under a strict token budget, preserving and exploiting document structure, and balancing query relevance, marginal coverage, and redundancy penalties. It reduces redundant context, improves coverage of secondary facets, and enhances answer quality and citation faithfulness within a limited context window.",10.76,Qwen2.5-3B,Apple M1 (Metal)
2601.10684v1_On the origin of neural scaling laws from random g.pdf,On the origin of neural scaling laws: from random graphs to natural language,"Maissam Barkeshli1,2,∗, Alberto Alfarano 3,†, Andrey Gromov 1",Not found,Not found,"Neural networks, Scaling laws, Transformer models, Random graphs, Natural language processing","This paper studies scaling laws for transformers trained to predict random walks on graphs with tunable complexity, demonstrating that neural scaling laws can arise even in the absence of power law structure in the data correlations. It also considers natural language models by training on sequences sampled from increasingly simplified generative language models, revealing a monotonic evolution of the scaling exponents.",10.64,Qwen2.5-3B,Apple M1 (Metal)
2601.10696v1_The Impact of Generative AI on Architectural Conce.pdf,"The Impact of Generative AI on Architectural Conceptual Design: Performance, Creative Self-Efficacy and Cognitive Load","Han Jiang*, Yao Xiao*",,,"Visual communication, Architectural design, Learning, Performance Assessment, Hybrid Intelligence, Human-AI teaming","Our study examines how generative AI influences performance, creative self-efficacy, and cognitive load in architectural conceptual design tasks.",11.76,Qwen2.5-3B,Apple M1 (Metal)
2601.10700v2_LIBERTy A Causal Framework for Benchmarking Concep.pdf,LIBERTy: A Causal Framework for Benchmarking Concept-Based Explanations of LLMs with Structural Counterfactuals,"Gilat Toker*, Nitay Calderon*",Not found,Not found,"Large Language Models, explainability, concept-based explanations, causal inference, counterfactuals",LIBERTy is a framework for constructing datasets containing structural counterfactual pairs to evaluate the faithfulness of concept-based explanations of LLMs. It uses explicitly defined Structural Causal Models (SCMs) to propagate interventions through the SCM until an LLM generates the counterfactual. The framework evaluates a wide range of methods across five models and identifies substantial headroom for improving concept-based explanations. It also enables systematic analysis of model sensitivity to interventions.,10.16,Qwen2.5-3B,Apple M1 (Metal)
2601.10702v1_Grounding Agent Memory in Contextual Intent.pdf,Grounding Agent Memory in Contextual Intent,"Ruozhen Yang, Yucheng Jiang, Yueqi Jiang, Priyanka Kargupta, Jiawei Han",,,"large language models, long-horizon tasks, agent memory, contextual intent, memory retrieval","Deploying large language models in long-horizon, goal-oriented interactions remains challenging due to memory systems retrieving context-mismatched evidence. This paper proposes STITCH, an agentic memory system that indexes each trajectory step with a structured retrieval cue, contextual intent, and retrieves history by matching the current step’s intent. Contextual intent provides compact signals that disambiguate repeated mentions and reduce interference. STITCH achieves state-of-the-art performance in context-aware retrieval benchmarks.",10.14,Qwen2.5-3B,Apple M1 (Metal)
2601.10712v1_MatchTIR Fine-Grained Supervision for Tool-Integra.pdf,MatchTIR: Fine-Grained Supervision for Tool-Integrated Reasoning via Bipartite Matching,"Changle Qu, Sunhao Dai, Hengyi Cai, Jun Xu, Shuaiqiang Wang, Dawei Yin",Not found,Not found,"Tool-Integrated Reasoning, Fine-Grained Supervision, Reinforcement Learning, Bipartite Matching","MatchTIR is a framework that introduces fine-grained supervision via bipartite matching-based turn-level reward assignment and dual-level advantage estimation for Tool-Integrated Reasoning (TIR) tasks. It aims to distinguish effective tool calls from redundant or erroneous ones, particularly in long-horizon multi-turn scenarios.",10.23,Qwen2.5-3B,Apple M1 (Metal)
2601.10748v1_AnyECG Evolved ECG Foundation Model for Holistic H.pdf,AnyECG: Evolved ECG Foundation Model for Holistic Health Profiling,"Jun Li, Hongling Zhu, Yujie Xiao, Qinghao Zhao, Yalei Ke, Gongzheng Tang, Guangkun Nie, Deyun Zhang, Jin Li, Canqing Yu, Shenda Hong",,,"electrocardiography, artificial intelligence, cardiac diseases, non-cardiac diseases, health profiling, comorbidity, longitudinal study","This study presents AnyECG, an evolved electrocardiography foundation model designed to enhance holistic health profiling. It integrates a large-scale, multicenter ECG dataset and employs transfer learning to fine-tune the ECGFounder model, achieving significant improvements in disease screening, long-term risk prediction, and comorbidity recognition.",11.0,Qwen2.5-3B,Apple M1 (Metal)
2601.10768v1_Optimisation of complex product innovation process.pdf,OPTIMISATION OF COMPLEX PRODUCT INNOVATION PROCESSES BASED ON TREND MODELS WITH THREE-VALUED LOGIC,"NINA BO ˇCKOV´A1, BARBORA VOLN ´A2*, MIRKO DOHNAL 3",Not found,2601.10768,"complex product innovation, technological forecasting, three-valued logic, trend-based modelling, scenarios, transition graphs","This paper investigates complex product-innovation processes using models grounded in a set of heuristics. Each heuristic is expressed through simple trends, serving as minimally information-intensive quantifiers, avoiding reliance on numerical values or rough sets. A solution to a trend model is defined as a set of scenarios with possible transitions between them, represented by a transition graph. Any possible future or past behavior of the system under study can be depicted by a path within this graph.",12.49,Qwen2.5-3B,Apple M1 (Metal)
2601.10770v1_Unifying Speech Recognition Synthesis and Conversi.pdf,"UNIFYINGSPEECHRECOGNITION, SYNTHESIS AND CONVERSION WITHAUTOREGRESSIVETRANSFORMERS","Runyuan Cai, Yu Lin, Yiming Wang, Chunlin Fu, Xiaodong Zeng",Not found,2601.10770,"Text-to-Speech, Automatic Speech Recognition, Voice Conversion, Foundation Model","This paper presents GPA, a unified audio foundation model that integrates multiple core speech tasks within a single large language model architecture, enabling a single autoregressive model to flexibly perform TTS, ASR, and VC without architectural modifications.",11.14,Qwen2.5-3B,Apple M1 (Metal)
