filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.10917v1_Self-learned representation-guided latent diffusio.pdf,SELF-LEARNED REPRESENTATION-GUIDED LATENT DIFFUSION MODEL FOR BREAST CANCER CLASSIFICATION IN DEEP ULTRA VIOLET WHOLE SURFACE IMAGES,"Pouya Afshin, David Helminiak, Tianling Niu, Julie M. Jorns, Tina Yen, Bing Yu, Dong Hye Ye",,,"Breast Cancer Classification, Latent Diffusion Model, Self-Supervised Learning, Data Augmentation, Deep Ultraviolet Fluorescence Scanning Microscopy","This paper proposes an SSL-guided Latent Diffusion Model to generate synthetic training patches for breast cancer classification in DUV-FSM images, achieving high accuracy and reduced FID score.",3.29,Phi-4,Apple M1 (Metal)
2601.10921v1_RobuMTL Enhancing Multi-Task Learning Robustness A.pdf,RobuMTL: Enhancing Multi-Task Learning Robustness Against Weather Conditions,"Tasneem Shaffee, Sherief Reda",,,"Multi-Task Learning, Robustness, Weather Conditions, Low-Rank Adaptation, Mixture-of-Experts, Adversarial Training, Data Augmentation","RobuMTL introduces a novel architecture for adaptive multi-task learning robustness against adverse weather conditions, improving performance on PASCAL and NYUD-v2 datasets.",2.9,Phi-4,Apple M1 (Metal)
2601.10922v1_What Matters in Data Curation for Multimodal Reaso.pdf,What Matters in Data Curation for Multimodal Reasoning? Insights from the DCVLR Challenge,"Yosub Shin, Michael Buriek, Boris Sobolev, Pavel Bushuyeu, Vikas Kumar, Haoyang Xu, Samuel Watson, Igor Molybog",,,"data curation, multimodal reasoning, vision-language models, dataset selection, difficulty-based example selection, alignment, saturation regime","This paper explores data curation for multimodal reasoning through the DCVLR challenge, highlighting the importance of difficulty-based example selection and dataset alignment in improving performance under fixed model and training conditions.",3.29,Phi-4,Apple M1 (Metal)
2601.10926v1_Selecting Language Models for Social Science Start.pdf,"Selecting Language Models for Social Science: Start Small, Start Open, and Validate","Dustin S. Stoltz, Marshall A. Taylor, Sanuj Kumar",,,"large language models, LLMs, reproducibility, replicability, model openness","This paper guides social scientists in selecting large pretrained language models (LLMs) by emphasizing reproducibility, reliability, validity, and replicability, and suggests starting with smaller, open models and constructing benchmarks to validate computational pipelines.",2.95,Phi-4,Apple M1 (Metal)
2601.10931v1_Sparse Data Tree Canopy Segmentation Fine-Tuning L.pdf,Sparse Data Tree Canopy Segmentation: Fine-Tuning Leading Pretrained Models on Only 150 Images,"David Szczecina, Niloofar Azad, Hudson Sun, Kyle Gao, Anthony Bertnyk, Lincoln Linlin Xu",,,"Deep Learning, Computer Vision, Object Segmentation, Remote Sensing, Forestry, Tree Canopy","This study evaluates five deep learning architectures for tree canopy segmentation from aerial imagery using a small dataset of 150 images, finding that convolution-based models outperform transformer-based models in low-data regimes.",3.14,Phi-4,Apple M1 (Metal)
2601.10945v1_PatientVLM Meets DocVLM Pre-Consultation Dialogue .pdf,PatientVLM Meets DocVLM: Pre-Consultation Dialogue Between Vision-Language Models for Efficient Diagnosis,"K Lokesh, Abhirama Subramanyam Penamakuri, Uday Agarwal, Apoorva Challa, Shreya K Gowda, Somesh Gupta, Anand Mishra",,,"AI in medical diagnosis, vision-language models, diagnostic dialogues, symptom elicitation, image analysis",This paper proposes a Pre-Consultation Dialogue Framework (PCDF) that simulates diagnostic dialogues between vision-language models to improve diagnostic accuracy by incorporating patient-reported symptoms.,3.03,Phi-4,Apple M1 (Metal)
2601.10951v1_Multi-Stage Patient Role-Playing Framework for Rea.pdf,Multi-Stage Patient Role-Playing Framework for Realistic Clinical Interactions,"Shijie Jiang, Zefan Jiang, Kehua Zhu, Tian Bai, Ruihong Zhao",,2601.10951v1,"Patient Role-Playing, Large Language Models, Clinical",This paper introduces the Ch-PatientSim dataset and the MSPRP framework to enhance the realism and personalization of simulated clinical interactions for evaluating Large Language Models.,3.49,Phi-4,Apple M1 (Metal)
2601.10955v1_Beyond Max Tokens Stealthy Resource Amplification .pdf,Beyond Max Tokens: Stealthy Resource Amplification via Tool Calling Chains in LLM Agents,"Kaiyu Zhou, Yongsen Zheng, Yicheng He, Meng Xue, Xueluan Gong, Yuji Wang, Kwok-Yan Lam",,,"Large Language Models, LLM Agents, Tool Calling, Agent Security, Economic Denial-of-Service","The paper introduces a stealthy, multi-turn economic DoS attack on LLM agents, exploiting the agent-tool communication loop to amplify resource consumption while maintaining correct task outcomes.",3.05,Phi-4,Apple M1 (Metal)
2601.10960v1_Steering Language Models Before They Speak Logit-L.pdf,Steering Language Models Before They Speak: Logit-Level Interventions,"Hyeseon An, Shinwoo Park, Hyundong Jin, Yo-Sub Han",,,"Language Models, Logit-Level Interventions, Controllable Generation, Text Rewriting, Toxicity Mitigation, Decoding Distribution","The paper proposes a training-free inference-time logit intervention for controllable generation, demonstrating effective steering of output characteristics across diverse datasets.",2.84,Phi-4,Apple M1 (Metal)
2601.11000v1_When Personalization Misleads Understanding and Mi.pdf,When Personalization Misleads: Understanding and Mitigating Hallucinations in Personalized LLMs,"Zhongxiang Sun, Yi Zhan, Chenglei Shen, Weijie Yu, Xiao Zhang, Ming He, Jun Xu",,,"Personalized LLMs, hallucinations, factual reasoning, personalization-induced hallucinations, FPPS, PFQABench","This paper explores how personalization in large language models can lead to factual distortions, proposing a method called Factuality-Preserving Personalized Steering (FPPS) to mitigate these issues while maintaining personalized performance.",3.2,Phi-4,Apple M1 (Metal)
2601.11007v1_AdaMARP An Adaptive Multi-Agent Interaction Framew.pdf,AdaMARP: An Adaptive Multi-Agent Interaction Framework for General Immersive Role-Playing,"Zhenhua Xu, Dongsheng Chen, Shuo Wang, Jian Li, Chengjie Wang, Meng Han, Yabiao Wang",,2601.11007v1,"immersive role-playing, multi-agent interaction, large language models, narrative coherence, environment modeling",AdaMARP is an adaptive multi-agent interaction framework that enhances immersion and adaptability in LLM role-playing by integrating dynamic environment information and multi-character orchestration.,3.0,Phi-4,Apple M1 (Metal)
2601.11012v1_Efficient Protein Optimization via Structure-aware.pdf,Efficient Protein Optimization via Structure-aware Hamiltonian Dynamics,"Jiahao Wang, Shuangjia Zheng",,,"protein optimization, Hamiltonian dynamics, Bayesian optimization, epistasis effect, protein structure, machine learning, protein engineering","HADES, a Bayesian optimization method utilizing Hamiltonian dynamics, efficiently samples from a structure-aware approximated posterior to optimize protein variants, outperforming state-of-the-art baselines in in-silico evaluations.",2.87,Phi-4,Apple M1 (Metal)
2601.11016v1_Contextual Distributionally Robust Optimization wi.pdf,Contextual Distributionally Robust Optimization with Causal and Continuous Structure: An Interpretable and Tractable Approach,"Fenglin Zhang, Jie Wang",,2601.11016v1,"Contextual distributionally robust optimization, Causal Sinkhorn discrepancy, Soft regression forest, Stochastic compositional optimization","This paper introduces a framework for contextual distributionally robust optimization that considers causal and continuous structures, using interpretable and tractable decision rules, and validates its performance through experiments.",3.35,Phi-4,Apple M1 (Metal)
2601.11019v1_Finding the Translation Switch Discovering and Exp.pdf,Finding the Translation Switch: Discovering and Exploiting the Task-Initiation Features in LLMs,"Xinwei Wu, Heng Liu, Xiaohu Zhao, Yuqi Ren, Linlong Xu, Longyue Wang, Deyi Xiong, Weihua Luo, Kaifu Zhang",,,"Large Language Models, Translation, Sparse Autoencoders, Task-Initiation Features, Mechanistic Insight, Data Efficiency, Hallucinations","This paper identifies and exploits 'translation initiation' features in LLMs to enhance translation capabilities, demonstrating improved data efficiency and reduced hallucinations.",3.28,Phi-4,Apple M1 (Metal)
2601.11021v1_Combating Spurious Correlations in Graph Interpret.pdf,Combating Spurious Correlations in Graph Interpretability via Self-Reflection,"Kecheng Cai, Chenyang Xu, Chao Peng",,,"Interpretable graph learning, Spurious correlations, Self-reflection, Graph neural networks, Graph representation learning","This paper introduces a self-reflection framework to improve interpretability in graph learning by addressing spurious correlations, demonstrating significant performance enhancements on challenging benchmarks.",2.9,Phi-4,Apple M1 (Metal)
2601.11030v1_IDDR-NGP Incorporating Detectors for Distractor Re.pdf,IDDR-NGP: Incorporating Detectors for Distractor Removal with Instant Neural Radiance Field,"Xianliang Huang, Jiajie Gou, Shuhang Chen, Zhizhou Zhong, Jihong Guan, Shuigeng Zhou",10.1145/3581783.3612045,2601.11030v1,"Computer vision, Reconstruction, Computer graphics, Image processing, Image representations, Object detection","This paper presents IDDR-NGP, a unified distractor removal method for 3D scenes, demonstrating efficient restoration from multiple corrupted images using implicit 3D representations and 2D detectors.",3.15,Phi-4,Apple M1 (Metal)
2601.11035v1_Your One-Stop Solution for AI-Generated Video Dete.pdf,Your One-Stop Solution for AI-Generated Video Detection,"Long Ma, Zihao Xue, Yan Wang, Zhiyuan Yan, Jin Xu, Xiaorui Jiang, Haiyang Yu, Yong Liao, Zhen Bi",,arXiv:2601.11035v1,"Text To Video, Image To Video, Network, Video, Image, Mainstream Detectors, Accuracy, AUC, Relevance, Vehicles, Quantity, Scenery, Judgement, Imaging Quality, Motion Smoothness, Diverse Video Content, Comprehensive Evaluations, VLM, Fundamental Question, People, Animals, Buildings, Plants, Food, Spatial, Major Content, Color, Attribute Control, Temporal, Motion Direction, Speed, Evaluations, Real, Multiple Tasks, Numerous Advanced models, Video To Video, AIGVD, Bench, Insightful Analyses","Recent advances in generative modeling can create remarkably realistic synthetic videos, making it increasingly difficult for humans to distinguish them from real ones and necessitating reliable detection methods.",4.18,Phi-4,Apple M1 (Metal)
2601.11037v1_BAPO Boundary-Aware Policy Optimization for Reliab.pdf,BAPO: Boundary-Aware Policy Optimization for Reliable Agentic Search,"Shiyu Liu, Yongjing Yin, Jianhao Yan, Yunbo Tang, Qinggang Zhang, Bei Li, Xin Chen, Jingang Wang, Xunliang Cai, Jinsong Su",,,"RL-based agentic search, reinforcement learning, boundary awareness, reliability, Large Language Models, policy optimization","This paper introduces Boundary-Aware Policy Optimization (BAPO) to enhance the reliability of RL-based agentic search by encouraging models to admit 'I DON'T KNOW' when reasoning reaches its limit, without compromising accuracy.",3.22,Phi-4,Apple M1 (Metal)
2601.11042v1_Spectral Characterization and Mitigation of Sequen.pdf,Spectral Characterization and Mitigation of Sequential Knowledge Editing Collapse,"Chi Zhang, Mengqi Zhang, Xiaotian Ye, Runxi Cheng, Zisheng Zhou, Ying Zhou, Pengjie Ren, Zhumin Chen",,,"large language models, knowledge editing, spectral analysis, sequential editing, parameter modification, model collapse","This paper presents a spectral analysis of sequential knowledge editing in large language models, showing that model general abilities are linked to dominant singular directions of pretrained weight matrices, and proposes REVIVE to stabilize editing by preserving these directions.",3.15,Phi-4,Apple M1 (Metal)
2601.11044v2_AgencyBench Benchmarking the Frontiers of Autonomo.pdf,AGENCYBENCH: Benchmarking the Frontiers of Autonomous Agents in 1M-Token Real-World Contexts,"Keyu Li, Junhao Shi, Yang Xiao, Mohan Jiang, Jie Sun, Yunze Wu, Dayuan Fu, Shijie Xia, Xiaojie Cai, Tianze Xu, Weiye Si, Wenjie Li, Dequan Wang, Pengfei Liu",,arXiv:2601.11044v2,"Large Language Models, autonomous agents, benchmark, real-world scenarios, user simulation, Docker sandbox, agentic capabilities","AGENCYBENCH is a comprehensive benchmark evaluating 6 core agentic capabilities across 32 real-world scenarios, requiring 1 million tokens and 90 tool calls, with automated evaluation using a user simulation agent and Docker sandbox.",3.35,Phi-4,Apple M1 (Metal)
2601.11049v1_Predicting Biased Human Decision-Making with Large.pdf,Predicting Biased Human Decision-Making with Large Language Models in Conversational Settings,"Stephen Pilli, Vivek Nallur",,,"Conversational AI, Framing Effect, Status Quo Bias, LLM Simulation","The study examines whether large language models can predict biased decision-making in conversational settings, capturing human cognitive biases and their changes under cognitive load.",2.51,Phi-4,Apple M1 (Metal)
2601.11063v1_H-AIM Orchestrating LLMs PDDL and Behavior Trees f.pdf,"H-AIM: Orchestrating LLMs, PDDL, and Behavior Trees for Hierarchical Multi-Robot Planning","Haishan Zeng, Peng Li",,arXiv:2601.11063v1,"embodied artificial intelligence, multi-robot planning, large language models, PDDL, behavior trees, heterogeneous robot teams","H-AIM is a novel framework for multi-robot task planning that integrates LLMs, PDDL, and behavior trees to improve long-horizon task execution from high-level instructions.",3.06,Phi-4,Apple M1 (Metal)
2601.11065v1_Fairness in Healthcare Processes A Quantitative An.pdf,Fairness in Healthcare Processes: A Quantitative Analysis of Decision Making in Triage,"Rachmadita Andreswari, Stephan A. Fahrenkrog-Petersen, Jan Mendling",,2601.11065v1,"process mining, fairness, triage, emergency room","This study investigates fairness in automated decision-making in healthcare triage using process mining, linking real-life event logs with justice theory dimensions.",3.22,Phi-4,Apple M1 (Metal)
2601.11073v1_Bridging Cognitive Neuroscience and Graph Intellig.pdf,Bridging Cognitive Neuroscience and Graph Intelligence: Hippocampus-Inspired Multi-View Hypergraph Learning for Web Finance Fraud,"Rongkun Cui, Nana Zhang, Kun Zhu, Qi Zhang",https://doi.org/XXXXXXX.XXXXXXX,,"Data mining, Economic impact","This paper introduces HIMVH, a model inspired by the hippocampus for detecting web finance fraud, addressing challenges like fraud camouflage and long-tailed data distributions, and demonstrating significant improvements over existing models.",2.96,Phi-4,Apple M1 (Metal)
2601.11076v1_A3D Adaptive Affordance Assembly with Dual-Arm Man.pdf,A3D: Adaptive Affordance Assembly with Dual-Arm Manipulation,"Jiaqi Liang, Yue Chen, Qize Yu, Yan Shen, Haipeng Zhang, Hao Dong, Ruihai Wu",,,"robotics, furniture assembly, dual-arm manipulation, adaptive affordance, bi-manual operation, simulation environment","The paper proposes a framework for adaptive affordance assembly with dual-arm manipulation, enabling robots to effectively assemble furniture by dynamically adjusting support strategies and generalizing across diverse part geometries.",2.97,Phi-4,Apple M1 (Metal)
2601.11077v1_ABC-Bench Benchmarking Agentic Backend Coding in R.pdf,ABC-Bench: Benchmarking Agentic Backend Coding in Real-World Development,"Jie Yang, Honglin Guo, Li Ji, Jiazheng Zhou, Rui Zheng, Zhikai Lei, Shuo Zhang, Zhiheng Xi, Shichun Liu, Yuxin Wang, Bo Wang, Yining Zheng, Tao Gui, Xipeng Qiu",,arXiv:2601.11077v1,"Large Language Models, autonomous agents, backend development, software engineering, benchmarking, repository-level problem solving","ABC-Bench is a benchmark designed to evaluate agentic backend coding within a realistic, executable workflow, highlighting the gap between current model capabilities and practical backend engineering demands.",3.7,Phi-4,Apple M1 (Metal)
2601.11078v1_Visual Marker Search for Autonomous Drone Landing .pdf,Visual Marker Search for Autonomous Drone Landing in Diverse Urban Environments,"Jiaohong Yao, Linfeng Liang, Yao Deng, Xi Zheng, Richard Han, Yuankai Qi",,,"Drone navigation, marker-based landing, reinforcement learning, AirSim, robustness","This paper evaluates marker-based autonomous drone landing in diverse urban environments using simulations on the AirSim platform, highlighting the need for robustness in complex settings.",2.98,Phi-4,Apple M1 (Metal)
2601.11089v2_MiCA A Mobility-Informed Causal Adapter for Lightw.pdf,MiCA: A Mobility-Informed Causal Adapter for Lightweight Epidemic Forecasting,"Suhan Guo, Jiahong Deng, Furao Shen",,,"epidemic forecasting, human mobility, causal discovery, temporal forecasting, COVID-19, influenza, dengue","MiCA is a lightweight module for epidemic forecasting that infers mobility relations through causal discovery and integrates them into temporal forecasting models, improving accuracy under noisy and data-limited conditions.",2.95,Phi-4,Apple M1 (Metal)
2601.11090v1_Efficient Multilingual Name Type Classification Us.pdf,Efficient Multilingual Name Type Classification Using Convolutional Networks,Davor Lauc,,,"multilingual NLP, named entity recognition, convolutional neural networks, efficient inference, proper names","This paper presents a convolutional neural network approach for classifying proper names by language and entity type, achieving high accuracy and efficiency on CPU hardware.",2.53,Phi-4,Apple M1 (Metal)
2601.11100v1_ReCreate Reasoning and Creating Domain Agents Driv.pdf,ReCreate: Reasoning and Creating Domain Agents Driven by Experience,"Zhezheng Hao, Hong Wang, Jian Luo, Jianqing Zhang, Yuyan Zhou, Qiang Lin, Can Wang, Hande Dong, Jiawei Chen",,,"Large Language Models, Agent Creation, Experience-Driven Framework, Domain Agents, Automation, LLM-based Agents","ReCreate is an experience-driven framework for automatically creating domain agents, leveraging interaction histories to improve agent creation and adaptation, outperforming human-designed agents and existing methods.",3.05,Phi-4,Apple M1 (Metal)
2601.11109v1_Vision-as-Inverse-Graphics Agent via Interleaved M.pdf,Vision-as-Inverse-Graphics Agent via Interleaved Multimodal Reasoning,"Shaofeng Yin, Jiaxin Ge, Zora Zhiruo Wang, Xiuyu Li, Michael J. Black, Trevor Darrell, Angjoo Kanazawa, Haiwen Feng",,arXiv:2601.11109v1,"computer vision, 3D reconstruction, multimodal reasoning, iterative execution, verification, graphics programming","VIGA reconstructs or edits scenes through a closed-loop write→run→render→compare→revise procedure, improving one-shot baselines on BlenderGym and SlideBench.",3.5,Phi-4,Apple M1 (Metal)
2601.11124v1_Learn Before Represent Bridging Generative and Con.pdf,Learn Before Represent: Bridging Generative and Contrastive Learning for Domain-Specific LLM Embeddings,"Xiaoyu Liang, Yuchen Peng, Jiale Luo, Wenhao Wang, Haoji Hu, Xincheng Zhou",,arXiv:2601.11,"Large Language Models, Contrastive Learning, Generative Learning, Domain-Specific Knowledge, LLM Embeddings, Information Bottleneck, Semantic Alignment, Knowledge Acquisition","This work introduces the Learn Before Represent (LBR) framework to enhance domain-specific LLM embeddings by combining generative and contrastive learning, addressing the limitations of the 'LLM+CL' paradigm in vertical domains.",3.22,Phi-4,Apple M1 (Metal)
2601.11135v1_Context-aware Graph Causality Inference for Few-Sh.pdf,Context-aware Graph Causality Inference for Few-Shot Molecular Property Prediction,"Van Thuy Hoang, O-Joun Lee",,,"graph learning, molecular property prediction, few-shot learning, causal inference, context-aware graph","This paper introduces CaMol, a framework for few-shot molecular property prediction using context-aware graph causality inference, addressing challenges in exploiting prior knowledge and identifying key substructures.",2.74,Phi-4,Apple M1 (Metal)
2601.11143v1_Learning Quadrupedal Locomotion for a Heavy Hydrau.pdf,Learning Quadrupedal Locomotion for a Heavy Hydraulic Robot Using an Actuator Model,"Minho Lee, Hyeonseok Kim, Jin Tak Kim, Sangshin Park, Jeong Hyun Lee, Jungsan Cho, Jemin Hwangbo",,,"Hydraulic/Pneumatic Actuators, Legged Robots, Reinforcement Learning","This work proposes an analytical actuator model for sim-to-real transfer of large-scale hydraulic robots, demonstrating successful RL-based locomotion on a heavy hydraulic quadruped robot.",3.03,Phi-4,Apple M1 (Metal)
2601.11144v2_Deep GraphRAG A Balanced Approach to Hierarchical .pdf,Deep GraphRAG: A Balanced Approach to Hierarchical Retrieval and Adaptive Integration,"Yuejie Li, Ke Yang, Tao Wang, Bolin Chen, Bowen Li, Chengjun Mao",,,"GraphRAG, Reinforcement Learning, Large Language Models","Deep GraphRAG introduces a hierarchical retrieval framework with a dynamic re-ranking module to balance efficiency and comprehensiveness in graph-based retrieval tasks, significantly outperforming baseline methods.",2.95,Phi-4,Apple M1 (Metal)
2601.11147v1_Do We Always Need Query-Level Workflows Rethinking.pdf,Do We Always Need Query-Level Workflows? Rethinking Agentic Workflow Generation for Multi-Agent Systems,"Zixu Wang, Bingbing Xu, Yige Yuan, Huawei Shen, Xueqi Cheng",,,"Multi-Agent Systems, Large Language Models, Workflow Generation, Task-Level, Query-Level, Evaluation, Token Usage","The paper argues that query-level workflow generation is not always necessary for Multi-Agent Systems, proposing a task-level generation framework that reduces token usage while maintaining competitive performance.",2.89,Phi-4,Apple M1 (Metal)
2601.11151v1_Cross-Modal Attention Network with Dual Graph Lear.pdf,Cross-Modal Attention Network with Dual Graph Learning in Multimodal Recommendation,"JI DAI, QUAN FANG, JUN HU, DESHENG CAI, YANG YANG, CAN ZHAO",https://doi.org/XXXXXXX.XXXXXXX,,"Information systems, Recommender systems, Multimedia information systems, Computing methodologies, Neural networks, Multimedia recommendation, Graph Neural Network, Multimodal Fusion",This paper proposes a Cross-modal Recursive Attention Network with dual graph Embedding (CRANE) to address limitations in multimodal recommendation systems by capturing high-order intra- and inter-modal dependencies and achieving symmetric multimodal learning.,3.36,Phi-4,Apple M1 (Metal)
2601.11160v1_Clustering High-dimensional Data Balancing Abstrac.pdf,Clustering High-dimensional Data: Balancing Abstraction and Representation,"Claudia Plant, Lena G. M. Bauer, Christian Böhm",,,"Clustering, High-dimensional Data, Abstraction, Representation, Subspace Clustering, Deep Clustering","This tutorial discusses the balance between abstraction and representation in clustering high-dimensional data, exploring various algorithms and their trade-offs, and providing an outlook on future research.",2.87,Phi-4,Apple M1 (Metal)
2601.11178v1_TANDEM Temporal-Aware Neural Detection for Multimo.pdf,TANDEM: Temporal-Aware Neural Detection for Multimodal Hate Speech,"Girish A. Koushik, Helen Treharne, Diptesh Kanojia",,,"multimodal hate speech, temporal-aware neural detection, audio-visual hate detection, reinforcement learning, structured reasoning, online safety moderation","This paper introduces TANDEM, a framework that transforms audio-visual hate detection into a structured reasoning problem, significantly improving target identification and temporal grounding in multimodal content.",3.13,Phi-4,Apple M1 (Metal)
2601.11189v1_Policy-Based Deep Reinforcement Learning Hyperheur.pdf,Policy-Based Deep Reinforcement Learning Hyperheuristics for Job-Shop Scheduling,"Sofiene Lassoued, Asrat Gobachew, Stefan Lier, Andreas Schwung",,,"Hyper-heuristics, Job Shop Scheduling, Policy-based Reinforcement learning, Petri nets","This paper proposes a policy-based deep reinforcement learning hyper-heuristic framework for solving the Job Shop Scheduling Problem, demonstrating superior performance over traditional heuristics and metaheuristics.",3.05,Phi-4,Apple M1 (Metal)
2601.11196v1_Artificial Intelligence and the US Economy An Acco.pdf,Artificial Intelligence and the US Economy: An Accounting Perspective on Investment and Production,"Luisa Carpinelli, Filippo Natoli, Marco Taboga",,2601.11196v1,"artificial intelligence, capital expenditures, data centers, national accounts","This paper examines the macroeconomic impact of AI in the US, highlighting the role of data centers and the effects of AI-related capital expenditure on GDP and aggregate demand.",3.42,Phi-4,Apple M1 (Metal)
2601.11199v1_SD-RAG A Prompt-Injection-Resilient Framework for .pdf,SD-RAG: A Prompt-Injection-Resilient Framework for Selective Disclosure in Retrieval-Augmented Generation,"Aiman Al Masoud, Marco Arazzi, Antonino Nocera",,,"Retrieval-Augmented Generation, Large Language Models, Selective Disclosure, Prompt Injection, Security, Privacy","SD-RAG decouples security and privacy constraints from the generation process in Retrieval-Augmented Generation, applying sanitization and disclosure controls during the retrieval phase to enhance privacy and resilience to prompt injection attacks.",2.98,Phi-4,Apple M1 (Metal)
2601.11200v1_FAQ Mitigating Quantization Error via Regenerating.pdf,FAQ: Mitigating Quantization Error via Regenerating Calibration Data with Family-Aware Quantization,"Haiyang Xiao, Weiqing Li, Jinyue Guo, Guochao Jiang, Guohua Liu, Yuewei Zhang",,,"Post-training quantization, Large language models, Calibration data, Quantization parameters, Family-aware quantization","The paper proposes FAQ, a calibration data regeneration framework that leverages prior knowledge from LLMs of the same family to generate high-fidelity calibration samples, reducing accuracy loss in quantization.",3.08,Phi-4,Apple M1 (Metal)
2601.11202v1_Epistemic Control and the Normativity of Machine L.pdf,EPISTEMIC CONTROL AND THE NORMATIVITY OF MACHINE LEARNING-BASED SCIENCE,Emanuele Ratti,,,"machine learning, epistemic control, cognitive values, normativity","This chapter investigates the extent to which machine learning systems push human scientists out-of-the-loop in science, focusing on 'epistemic control' and arguing against a pessimistic view.",3.08,Phi-4,Apple M1 (Metal)
2601.11207v1_LoRA as Oracle.pdf,LoRA as Oracle,"Marco Arazzi, Antonino Nocera",,,"LoRA, Membership Inference Attack, Backdoor Attack","This paper introduces a novel LoRA-based oracle framework for backdoor detection and membership inference in deep neural networks, leveraging low-rank adaptation modules without requiring access to clean reference models or extensive retraining.",2.7,Phi-4,Apple M1 (Metal)
2601.11219v1_SDFLoRA Selective Dual-Module LoRA for Federated F.pdf,SDFLoRA: Selective Dual-Module LoRA for Federated Fine-tuning with Heterogeneous Clients,"Zhikang Shen, Jianrong Lu, Haiyuan Wan, Jianhai Chen",,,"Federated Learning, Large Language Models, LoRA, Parameter-Efficient Fine-Tuning, Differential Privacy, Rank Heterogeneity","SDFLoRA addresses federated learning challenges by decomposing client adapters into global and local modules, enabling robust learning under rank heterogeneity and privacy-aware optimization.",3.13,Phi-4,Apple M1 (Metal)
2601.11232v1_FactCorrector A Graph-Inspired Approach to Long-Fo.pdf,FACTCORRECTOR: A Graph-Inspired Approach to Long-Form Factuality Correction of Large Language Models,"Javier Carnerero-Cano, Massimiliano Pronesti, Radu Marinescu, Tigran Tchrakian, James Barry, Jasmina Gajcin, Yufang Hou, Alessandra Pascale, Elizabeth Daly",,,"Large Language Models, Factuality Correction, Post-hoc Correction, Feedback, VELI5 Benchmark","FACTCORRECTOR is a new post-hoc correction method for LLMs that adapts across domains without retraining, leveraging structured feedback to improve factual precision while preserving relevance.",3.13,Phi-4,Apple M1 (Metal)
2601.11252v1_Beyond Model Scaling Test-Time Intervention for Ef.pdf,BEYONDMODELSCALING: TEST-TIME INTERVENTION FOR EFFICIENT DEEP REASONING,"Qianyue Wang, Jinwu Hu, Yufeng Wang, Huanxiang Lin, Bolin Chen, Zhiquan Wen, Yaofo Chen, Mingkui Tan",,,"Large Reasoning Models, Efficient Reasoning, Test-Time Intervention, External Feedback, Multi-Step Reasoning, Overthinking, Overshoot, Adaptive Control, Reasoning Depth, Reasoning Direction","This paper introduces Think-with-Me, a novel test-time interactive reasoning paradigm that incorporates external feedback to guide the reasoning process, addressing inefficiencies like overthinking and overshoot in Large Reasoning Models.",3.38,Phi-4,Apple M1 (Metal)
2601.11258v1_Knowledge is Not Enough Injecting RL Skills for Co.pdf,Knowledge is Not Enough: Injecting RL Skills for Continual Adaptation,"Pingzhi Tang, Yiding Wang, Muhan Zhang",,,"Large Language Models, Reinforcement Learning, Supervised Fine-Tuning, Parametric Skill Transfer, Knowledge Adaptation","This paper introduces Parametric Skill Transfer (PaST) to efficiently inject RL skills into LLMs for continual adaptation, overcoming the limitations of SFT in knowledge utilization.",2.67,Phi-4,Apple M1 (Metal)
2601.11269v1_X-Distill Cross-Architecture Vision Distillation f.pdf,X-Distill: Cross-Architecture Vision Distillation for Visuomotor Learning,"Maanping Shao, Feihong Zhang, Gu Zhang, Baiye Cheng, Zhengrong Xue, Huazhe Xu",,,"Visuomotor Policy, Knowledge Distillation, Representation Learning, Manipulation","X-Distill synergizes the strengths of Vision Transformers and compact CNNs through cross-architecture knowledge distillation, achieving state-of-the-art performance in data-efficient robotic manipulation.",2.89,Phi-4,Apple M1 (Metal)
2601.11282v1_From SERPs to Sound How Search Engine Result Pages.pdf,From SERPs to Sound: How Search Engine Result Pages and AI-generated Podcasts Interact to Influence User Attitudes on Controversial Topics,"Junjie Wang, Gaole He, Alisa Rieger, Ujwal Gadiraju",10.1145/3786304.3787942,,"Attitude Change, AI-generated Podcasts, Information modality, Web search, Controversial Topics, Responsible Opinion Formation","This study explores how the interaction between search engine result pages (SERPs) and AI-generated podcasts influences user attitudes on controversial topics, revealing effects of sequence, viewpoint bias, and topic controversiality on attitude change.",3.12,Phi-4,Apple M1 (Metal)
2601.11286v1_XChoice Explainable Evaluation of AI-Human Alignme.pdf,XChoice: Explainable Evaluation of AI–Human Alignment in LLM-based Constrained Choice Decision Making,"Weihong Qi, Fan Huang, Rasika Muralidharan, Jisun An, Haewoon Kwak",,,"AI-human alignment, LLM, constrained decision making, explainable framework, mechanism-based decision model","XCHOICE is an explainable framework for evaluating AI-human alignment in constrained decision making, assessing alignment by comparing interpretable parameters across models, options, and subgroups.",2.88,Phi-4,Apple M1 (Metal)
