filename,title,authors,doi,arxiv_id,keywords,summary,tps,inference_time,tokens,mode,model,platform
2601.10406v1_ErrEval Error-Aware Evaluation for Question Genera.pdf,ErrEval: Error-Aware Evaluation for Question Generation through,Explicit Diagnostics,None,arXiv:2601.10406v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10413v1_LADFA A Framework of Using Large Language Models a.pdf,LADFA: A Framework of Using Large Language Models and,Retrieval-Augmented Generation for Personal Data Flow,None,arXiv:2601.10413v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10416v1_LLMdoctor Token-Level Flow-Guided Preference Optim.pdf,LLMdoctor: Token-Level Flow-Guided Preference Optimization,for Efficient Test-Time Alignment of Large Language Models,None,arXiv:2601.10416v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10421v1_Are Language Models Models.pdf,Are Language Models Models?,Philip Resnik,10.1017/S0140525X2510112X,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10436v1_Development of Ontological Knowledge Bases by Leve.pdf,Development of Ontological Knowledge Bases by,Leveraging Large Language Models,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10440v1_AgentGuardian Learning Access Control Policies to .pdf,AGENTGUARDIAN: Learning Access Control Policies to Govern,AI Agent Behavior,None,arXiv:2601.10440v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10457v1_NSR-Boost A Neuro-Symbolic Residual Boosting Frame.pdf,NSR-Boost: A Neuro-Symbolic Residual Boosting Framework for,Industrial Legacy Models,10.1145/nnnnnnn.nnnnnnn,arXiv:2601.10457v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10460v1_Contextual StereoSet Stress-Testing Bias Alignment.pdf,Contextual StereoSet: Stress-Testing Bias Alignment Robustness in,Large Language Models,None,arXiv:2601.10460v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10462v3_ChartComplete A Taxonomy-based Inclusive Chart Dat.pdf,ChartComplete: A Taxonomy-based Inclusive Chart Dataset,"Ahmad Mustapha, Charbel Toumieh, and Mariette Awad",None,arXiv:2601.10462v3,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10477v1_Urban Socio-Semantic Segmentation with Vision-Lang.pdf,Preprint.,URBAN,None,arXiv:2601.10477v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10485v1_Panning for Gold Expanding Domain-Specific Knowled.pdf,Panning for Gold: Expanding Domain-Specific Knowledge,Graphs with General Knowledge,None,arXiv:2601.10485v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10496v1_Model See Model Do Exposure-Aware Evaluation of Bu.pdf,"Model See, Model Do?",Exposure-Aware Evaluation of Bug-vs-Fix Preference in Code,10.1145/nnnnnnn.nnnnnnn,arXiv:2601.10496v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10498v1_Projected Microbatch Accumulation yields reference.pdf,Projected Microbatch Accumulation yields reference-free proximal,policy updates for reinforcement learning,None,arXiv:2601.10498v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10511v1_Scalable Algorithms for Approximate DNF Model Coun.pdf,Scalable Algorithms for Approximate,DNF Model Counting,None,arXiv:2601.10511v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10512v2_SatMap Revisiting Satellite Maps as Prior for Onli.pdf,SatMap: Revisiting Satellite Maps as Prior for,Online HD Map Construction,None,arXiv:2601.10512v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10520v1_Breaking Up with Normatively Monolithic Agency wit.pdf,Breaking Up with Normatively Monolithic Agency,with GRACE: A Reason-Based Neuro-Symbolic,None,arXiv:2601.10520v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10524v1_Diagnosing Generalization Failures in Fine-Tuned L.pdf,Diagnosing Generalization Failures in Fine-Tuned,LLMs: A Cross-Architectural Study on Phishing,None,arXiv:2601.10524v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10527v2_A Safety Report on GPT-5.2 Gemini 3 Pro Qwen3-VL G.pdf,"A Safety Report on GPT-5.2, Gemini 3 Pro, Qwen3-VL, Grok 4.1 Fast,","Nano Banana Pro, and Seedream 4.5",None,arXiv:2601.10527v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10543v1_Defending Large Language Models Against Jailbreak .pdf,Defending Large Language Models Against Jailbreak Attacks via,In-Decoding Safety-Awareness Probing,None,arXiv:2601.10543v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10560v1_Learning Latency-Aware Orchestration for Parallel .pdf,Learning Latency-Aware Orchestration for Parallel Multi-Agent Systems,"Xi Shi, Mengxin Zheng, Qian Lou",None,arXiv:2601.10560v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10562v1_Process-Guided Concept Bottleneck Model.pdf,"IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE, VOL. V, NO. N, JANUARY 2026",1,None,arXiv:2601.10562v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10567v1_Generative AI collective behavior needs an interac.pdf,Generative AI collective behavior,needs an interactionist paradigm,None,arXiv:2601.10567v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10581v1_From Single to Multi-Agent Reasoning Advancing Gen.pdf,From Single to Multi-Agent Reasoning:,Advancing GeneGPT for Genomics QA,None,arXiv:2601.10581v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10587v1_Adversarial Evasion Attacks on Computer Vision usi.pdf,Adversarial Evasion Attacks on,Computer Vision using SHAP Values,None,arXiv:2601.10587v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10591v1_ProbFM Probabilistic Time Series Foundation Model .pdf,ProbFM: Probabilistic Time Series Foundation Model with Uncertainty,Decomposition,None,arXiv:2601.10591v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10600v1_Procedural Fairness in Multi-Agent Bandits.pdf,Procedural Fairness in Multi-Agent Bandits,"Joshua Caiata1, Carter Blair2, and Kate Larson1",None,arXiv:2601.10600v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10611v1_Molmo2 Open Weights and Data for Vision-Language M.pdf,Molmo2,Open Weights and Data for Vision-Language Models,None,arXiv:2601.10611v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10651v1_Multi-Property Synthesis.pdf,Multi-Property Synthesis,"Christoph Weinhuber1,∗, Yannik Schnitzer1,∗,",None,arXiv:2601.10651v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10679v1_Are Your Reasoning Models Reasoning or Guessing A .pdf,Are Your Reasoning Models Reasoning or Guessing?,A Mechanistic Analysis of Hierarchical Reasoning Models,None,arXiv:2601.10679v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10681v1_Structure and Diversity Aware Context Bubble Const.pdf,Structure and Diversity Aware Context Bubble Construction for Enterprise Retrieval,Augmented Systems,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10684v1_On the origin of neural scaling laws from random g.pdf,On the origin of neural scaling laws:,from random graphs to natural language,None,arXiv:2601.10684v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10696v1_The Impact of Generative AI on Architectural Conce.pdf,"Preprint, under review",1,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10700v2_LIBERTy A Causal Framework for Benchmarking Concep.pdf,LIBERTy: A Causal Framework for Benchmarking Concept-Based,Explanations of LLMs with Structural Counterfactuals,None,arXiv:2601.10700v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10702v1_Grounding Agent Memory in Contextual Intent.pdf,Grounding Agent Memory in Contextual Intent,Ruozhen Yang1*,None,arXiv:2601.10702v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10712v1_MatchTIR Fine-Grained Supervision for Tool-Integra.pdf,MatchTIR: Fine-Grained Supervision for,Tool-Integrated Reasoning via Bipartite Matching,None,arXiv:2601.10712v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10748v1_AnyECG Evolved ECG Foundation Model for Holistic H.pdf,AnyECG: Evolved ECG Foundation Model for Holistic Health Profiling,"Jun Li1,2,# , Hongling Zhu5,#, Yujie Xiao1,2,#, Qinghao Zhao6,#, Yalei Ke7,8,9, Gongzheng Tang1,2,",None,arXiv:2601.10748v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10768v1_Optimisation of complex product innovation process.pdf,OPTIMISATION OF COMPLEX PRODUCT INNOVATION,PROCESSES BASED ON TREND MODELS,None,arXiv:2601.10768v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10770v1_Unifying Speech Recognition Synthesis and Conversi.pdf,"UNIFYING SPEECH RECOGNITION, SYNTHESIS AND",CONVERSION WITH AUTOREGRESSIVE TRANSFORMERS,None,arXiv:2601.10770v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10773v1_LogicLens Leveraging Semantic Code Graph to explor.pdf,LogicLens: Leveraging Semantic Code Graph to explore Multi Repository large,systems,None,arXiv:2601.10773v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10779v1_Unified Optimization of Source Weights and Transfe.pdf,1,Unified Optimization of Source Weights and,None,arXiv:2601.10779v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10810v1_Digital Metabolism Decoupling Logic from Facts via.pdf,Digital Metabolism: Decoupling Logic from Facts via,Regenerative Unlearning,None,arXiv:2601.10810v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10820v1_Towards Reliable ML Feature Engineering via Planni.pdf,Towards Reliable ML Feature Engineering via,Planning in Constrained-Topology of LLM Agents,None,arXiv:2601.10820v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10827v1_Approximately Optimal Global Planning for Contact-.pdf,1,Approximately Optimal Global Planning,None,arXiv:2601.10827v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10835v1_Can Vision-Language Models Understand Construction.pdf,Can Vision-Language Models Understand,Construction Workers? An Exploratory Study,None,arXiv:2601.10835v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10880v1_Medical SAM3 A Foundation Model for Universal Prom.pdf,Medical SAM3: A Foundation Model for,Universal Prompt-Driven Medical Image,None,arXiv:2601.10880v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10904v1_ARC Prize 2025 Technical Report.pdf,ARC Prize 2025: Technical Report,"François Chollet, Mike Knoop, Gregory Kamradt, Bryan Landers",None,arXiv:2601.10904v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10917v1_Self-learned representation-guided latent diffusio.pdf,SELF-LEARNED REPRESENTATION-GUIDED LATENT DIFFUSION MODEL FOR BREAST,CANCER CLASSIFICATION IN DEEP ULTRAVIOLET WHOLE SURFACE IMAGES,None,arXiv:2601.10917v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10921v1_RobuMTL Enhancing Multi-Task Learning Robustness A.pdf,RobuMTL: Enhancing Multi-Task Learning Robustness,Against Weather Conditions,None,arXiv:2601.10921v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10922v1_What Matters in Data Curation for Multimodal Reaso.pdf,What Matters in Data Curation for Multimodal Reasoning?,Insights from the DCVLR Challenge,None,arXiv:2601.10922v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10926v1_Selecting Language Models for Social Science Start.pdf,Selecting Language Models for Social Science:,"Start Small, Start Open, and Validate",None,arXiv:2601.10926v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10931v1_Sparse Data Tree Canopy Segmentation Fine-Tuning L.pdf,Sparse Data Tree Canopy Segmentation:,Fine-Tuning Leading Pretrained Models on Only,None,arXiv:2601.10931v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10945v1_PatientVLM Meets DocVLM Pre-Consultation Dialogue .pdf,PatientVLM Meets DocVLM: Pre-Consultation Dialogue Between,Vision-Language Models for Efficient Diagnosis,None,arXiv:2601.10945v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10951v1_Multi-Stage Patient Role-Playing Framework for Rea.pdf,Multi-Stage Patient Role-Playing Framework for,Realistic Clinical Interactions,None,arXiv:2601.10951v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10955v1_Beyond Max Tokens Stealthy Resource Amplification .pdf,Beyond Max Tokens: Stealthy Resource Amplification via Tool,Calling Chains in LLM Agents,None,arXiv:2601.10955v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.10960v1_Steering Language Models Before They Speak Logit-L.pdf,Steering Language Models Before They Speak: Logit-Level Interventions,"Hyeseon An, Shinwoo Park, Hyundong Jin, and Yo-Sub Han *",None,arXiv:2601.10960v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11000v1_When Personalization Misleads Understanding and Mi.pdf,When Personalization Misleads: Understanding and Mitigating,Hallucinations in Personalized LLMs,None,arXiv:2601.11000v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11007v1_AdaMARP An Adaptive Multi-Agent Interaction Framew.pdf,AdaMARP,AdaMARP: An Adaptive Multi-Agent Interaction Framework for,None,arXiv:2601.11007v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11012v1_Efficient Protein Optimization via Structure-aware.pdf,Efficient Protein Optimization via Structure-aware Hamiltonian Dynamics,"Jiahao Wang1, Shuangjia Zheng1,*",None,arXiv:2601.11012v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11016v1_Contextual Distributionally Robust Optimization wi.pdf,Contextual Distributionally Robust Optimization with,Causal and Continuous Structure: An Interpretable and,None,arXiv:2601.11016v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11019v1_Finding the Translation Switch Discovering and Exp.pdf,Finding the Translation Switch: Discovering and Exploiting the Task-Initiation,Features in LLMs,None,arXiv:2601.11019v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11021v1_Combating Spurious Correlations in Graph Interpret.pdf,Combating Spurious Correlations in Graph Interpretability via,Self-Reflection,None,arXiv:2601.11021v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11030v1_IDDR-NGP Incorporating Detectors for Distractor Re.pdf,IDDR-NGP: Incorporating Detectors for Distractor Removal with,Instant Neural Radiance Field,10.1145/3581783.3612045,arXiv:2601.11030v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11035v1_Your One-Stop Solution for AI-Generated Video Dete.pdf,Your One-Stop Solution for AI-Generated Video Detection,Long Ma1,None,arXiv:2601.11035v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11037v1_BAPO Boundary-Aware Policy Optimization for Reliab.pdf,BAPO: Boundary-Aware Policy Optimization for Reliable Agentic Search,"Shiyu Liu1,2,†, Yongjing Yin2, Jianhao Yan4, Yunbo Tang3, Qinggang Zhang5*",None,arXiv:2601.11037v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11042v1_Spectral Characterization and Mitigation of Sequen.pdf,Spectral Characterization and Mitigation of,Sequential Knowledge Editing Collapse,None,arXiv:2601.11042v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11044v2_AgencyBench Benchmarking the Frontiers of Autonomo.pdf,SII-GAIR,AGENCYBENCH: Benchmarking the Frontiers of Autonomous,None,arXiv:2601.11044v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11049v1_Predicting Biased Human Decision-Making with Large.pdf,Predicting Biased Human Decision-Making with Large Language,Models in Conversational Settings,None,arXiv:2601.11049v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11063v1_H-AIM Orchestrating LLMs PDDL and Behavior Trees f.pdf,"H-AIM: Orchestrating LLMs, PDDL, and Behavior Trees for Hierarchical",Multi-Robot Planning,None,arXiv:2601.11063v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11065v1_Fairness in Healthcare Processes A Quantitative An.pdf,Fairness in Healthcare Processes: A Quantitative,Analysis of Decision Making in Triage,None,arXiv:2601.11065v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11073v1_Bridging Cognitive Neuroscience and Graph Intellig.pdf,Bridging Cognitive Neuroscience and Graph Intelligence:,Hippocampus-Inspired Multi-View Hypergraph Learning for Web,None,arXiv:2601.11073v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11076v1_A3D Adaptive Affordance Assembly with Dual-Arm Man.pdf,A3D: Adaptive Affordance Assembly with Dual-Arm Manipulation,"Jiaqi Liang1*, Yue Chen1*, Qize Yu1*, Yan Shen1, Haipeng Zhang1, Hao Dong1, Ruihai Wu1†",None,arXiv:2601.11076v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11077v1_ABC-Bench Benchmarking Agentic Backend Coding in R.pdf,OpenMOSS,ABC-Bench: Benchmarking Agentic Backend Coding,None,arXiv:2601.11077v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11078v1_Visual Marker Search for Autonomous Drone Landing .pdf,Visual Marker Search for Autonomous Drone,Landing in Diverse Urban Environments,None,arXiv:2601.11078v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11089v2_MiCA A Mobility-Informed Causal Adapter for Lightw.pdf,MiCA: A Mobility-Informed Causal Adapter for Lightweight Epidemic,Forecasting,None,arXiv:2601.11089v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11090v1_Efficient Multilingual Name Type Classification Us.pdf,Eﬀicient Multilingual Name Type Classification,Using Convolutional Networks,None,arXiv:2601.11090v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11100v1_ReCreate Reasoning and Creating Domain Agents Driv.pdf,ReCreate: Reasoning and Creating Domain Agents Driven by Experience,Zhezheng Hao1,None,arXiv:2601.11100v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11109v1_Vision-as-Inverse-Graphics Agent via Interleaved M.pdf,Vision-as-Inverse-Graphics Agent via Interleaved Multimodal Reasoning,"Shaofeng Yin1,4*",None,arXiv:2601.11109v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11124v1_Learn Before Represent Bridging Generative and Con.pdf,Learn Before Represent: Bridging Generative and Contrastive Learning,for Domain-Specific LLM Embeddings,None,arXiv:2601.11124v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11135v1_Context-aware Graph Causality Inference for Few-Sh.pdf,Context-aware Graph Causality Inference for Few-Shot Molecular Property,Prediction,None,arXiv:2601.11135v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11143v1_Learning Quadrupedal Locomotion for a Heavy Hydrau.pdf,Learning Quadrupedal Locomotion for a Heavy Hydraulic Robot Using,an Actuator Model,None,arXiv:2601.11143v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11144v2_Deep GraphRAG A Balanced Approach to Hierarchical .pdf,Deep GraphRAG: A Balanced Approach to Hierarchical Retrieval,and Adaptive Integration,None,arXiv:2601.11144v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11147v1_Do We Always Need Query-Level Workflows Rethinking.pdf,Do We Always Need Query-Level Workflows?,Rethinking Agentic Workflow Generation for Multi-Agent Systems,None,arXiv:2601.11147v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11151v1_Cross-Modal Attention Network with Dual Graph Lear.pdf,Cross-Modal Attention Network with Dual Graph Learning in,Multimodal Recommendation,None,arXiv:2601.11151v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11160v1_Clustering High-dimensional Data Balancing Abstrac.pdf,Clustering High-dimensional Data: Balancing Abstraction and Representation,Tutorial at AAAI 2026,None,arXiv:2601.11160v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11178v1_TANDEM Temporal-Aware Neural Detection for Multimo.pdf,TANDEM: Temporal-Aware Neural Detection for Multimodal Hate Speech,"Girish A. Koushik1*, Helen Treharne2, Diptesh Kanojia1",None,arXiv:2601.11178v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11189v1_Policy-Based Deep Reinforcement Learning Hyperheur.pdf,Policy-Based Deep Reinforcement Learning Hyperheuristics for Job-Shop Scheduling,Problems,None,arXiv:2601.11189v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11196v1_Artificial Intelligence and the US Economy An Acco.pdf,Artificial Intelligence and the US Economy: An,Accounting Perspective on Investment and,None,arXiv:2601.11196v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11199v1_SD-RAG A Prompt-Injection-Resilient Framework for .pdf,1,SD-RAG: A Prompt-Injection-Resilient,None,arXiv:2601.11199v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11200v1_FAQ Mitigating Quantization Error via Regenerating.pdf,FAQ: Mitigating Quantization Error via Regenerating Calibration Data,with Family-Aware Quantization,None,arXiv:2601.11200v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11202v1_Epistemic Control and the Normativity of Machine L.pdf,1,To be published in The Role of AI in Science: Epistemological and Methodological Studies,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11207v1_LoRA as Oracle.pdf,LoRA as Oracle,Marco Arazzi,None,arXiv:2601.11207v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11219v1_SDFLoRA Selective Dual-Module LoRA for Federated F.pdf,SDFLoRA: Selective Dual-Module LoRA for Federated Fine-tuning with,Heterogeneous Clients,None,arXiv:2601.11219v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11232v1_FactCorrector A Graph-Inspired Approach to Long-Fo.pdf,FACTCORRECTOR: A Graph-Inspired Approach,to Long-Form Factuality Correction of Large Language Models,None,arXiv:2601.11232v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11252v1_Beyond Model Scaling Test-Time Intervention for Ef.pdf,Under Review,BEYOND MODEL SCALING: TEST-TIME INTERVENTION,None,arXiv:2601.11252v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11258v1_Knowledge is Not Enough Injecting RL Skills for Co.pdf,Knowledge is Not Enough: Injecting RL Skills for Continual Adaptation,"Pingzhi Tang∗1,2, Yiding Wang∗1,2, Muhan Zhang1,3",None,arXiv:2601.11258v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11269v1_X-Distill Cross-Architecture Vision Distillation f.pdf,"JOURNAL OF LATEX CLASS FILES, VOL. 14, NO. 8, AUGUST 2021",1,None,arXiv:2601.11269v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11282v1_From SERPs to Sound How Search Engine Result Pages.pdf,From SERPs to Sound: How Search Engine Result Pages and,AI-generated Podcasts Interact to Influence User Attitudes on,10.1145/3786304.3787942,arXiv:2601.11282v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11286v1_XChoice Explainable Evaluation of AI-Human Alignme.pdf,XChoice: Explainable Evaluation of AI–Human Alignment in LLM-based,Constrained Choice Decision Making,None,arXiv:2601.11286v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11344v1_How Much Would a Clinician Edit This Draft Evaluat.pdf,How Much Would a Clinician Edit This Draft?,Evaluating LLM Alignment for Patient Message Response Drafting,None,arXiv:2601.11344v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11350v1_FEATHer Fourier-Efficient Adaptive Temporal Hierar.pdf,FEATHer: Fourier-Efficient Adaptive Temporal,Hierarchy Forecaster for Time-Series,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11354v1_AstroReason-Bench Evaluating Unified Agentic Plann.pdf,OpenMOSS,AstroReason-Bench: Evaluating Unified Agentic Planning,None,arXiv:2601.11354v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11359v1_Think-Clip-Sample Slow-Fast Frame Selection for Vi.pdf,THINK-CLIP-SAMPLE: SLOW-FAST FRAME SELECTION FOR VIDEO UNDERSTANDING,"Wenhui Tan∗, Ruihua SongB",None,arXiv:2601.11359v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11369v2_Institutional AI Governing LLM Collusion in Multi-.pdf,Institutional AI: Governing LLM Collusion in Multi-Agent,Cournot Markets via Public Governance Graphs,None,arXiv:2601.11369v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11379v1_Evaluating LLM Behavior in Hiring Implicit Weights.pdf,"Evaluating LLM Behavior in Hiring: Implicit Weights, Fairness","Across Groups, and Alignment with Human Preferences",None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11389v1_Hyperparameter Optimization of Constraint Programm.pdf,Hyperparameter Optimization of Constraint,Programming Solvers,None,arXiv:2601.11389v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11400v1_Wetland mapping from sparse annotations with satel.pdf,Wetland mapping from sparse annotations with satellite image time series and,temporal-aware segment anything model,None,arXiv:2601.11400v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11409v1_Topology-Guaranteed Image Segmentation Enforcing C.pdf,"Topology-Guaranteed Image Segmentation: Enforcing Connectivity, Genus, and",Width Constraints ∗,None,arXiv:2601.11409v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11421v1_The Great March 100 100 Detail-oriented Tasks for .pdf,THE GREAT MARCH 100: 100 DETAIL-ORIENTED TASKS FOR,EVALUATING EMBODIED AI AGENTS,None,arXiv:2601.11421v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11429v1_Relational Linearity is a Predictor of Hallucinati.pdf,Relational Linearity is a Predictor of Hallucinations,"Yuetian Lu1,2,3",None,arXiv:2601.11429v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11440v1_GenDA Generative Data Assimilation on Complex Urba.pdf,GENDA: GENERATIVE DATA ASSIMILATION ON COMPLEX,URBAN AREAS VIA CLASSIFIER-FREE DIFFUSION GUIDANCE,None,arXiv:2601.11440v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11441v1_Hierarchical Orthogonal Residual Spread for Precis.pdf,HIERARCHICAL ORTHOGONAL RESIDUAL SPREAD FOR PRECISE MASSIVE EDITING IN,LARGE LANGUAGE MODELS,None,arXiv:2601.11441v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.11442v1_Map2Thought Explicit 3D Spatial Reasoning via Metr.pdf,Map2Thought: Explicit 3D Spatial Reasoning via Metric Cognitive Maps,Xiangjun Gao1,None,arXiv:2601.11442v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
