filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.10257v1_Untangling Input Language from Reasoning Language .pdf,Untangling Input Language from Reasoning Language: A Diagnostic Framework for Cross-Lingual Moral Alignment in LLMs,"['Nan Li', 'Bo Kang', 'Tijl De Bie']",,2309.13767,"['Moral Alignment', 'Cross-Lingual Evaluation', 'Moral Foundations Theory', 'Language Models', 'Moral Dilemmas']","This paper introduces a methodology to separate the effects of input language and reasoning language in moral judgments made by large language models (LLMs), enabling the detection of cross-lingual inconsistencies and context-dependency in model performance.",159.06,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10272v1_MoST Mixing Speech and Text with Modality-Aware Mi.pdf,MOST: MIXINGSPEECH ANDTEXT WITHMODALITY-,"['Yuxuan Lou', 'Kai Yang', 'Yang You']",,2601.10272,"['MoST', 'Mixture of Speech and Text', 'Modality-Aware Mixture of Experts', 'Multimodal Large Language Model', 'Speech-Text LLM']","The paper presents MoST, a novel multimodal large language model that integrates speech and text through a Modality-Aware Mixture of Experts (MAMoE) architecture, enhancing modality-specific learning and cross-modal understanding.",157.43,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10274v1_Queueing-Aware Optimization of Reasoning Tokens fo.pdf,Queueing-Aware Optimization of Reasoning Tokens for Accuracy-Latency Trade-offs in LLM Servers,"['Emre Ozbas', 'Melih Bastopcu']",,1909.08024,"['Accuracy-latency trade-offs', 'LLM-based servers', 'optimization of reasoning tokens', 'LLM inference']","This paper considers a single large language model (LLM) server serving a heterogeneous stream of queries from N distinct task types. It formulates a constrained optimization problem to maximize a weighted average accuracy objective penalized by mean system time, subject to token-budget constraints and queue-stability conditions. The authors develop a projected gradient method to guarantee convergence beyond the contractive regime and round the continuous solution to attain integer-valued token allocations, evaluating the resulting performance loss in simulations.",157.73,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10282v2_SPIKE Sparse Koopman Regularization for Physics-In.pdf,SPIKE: Sparse Koopman Regularization for Physics-Informed Neural Networks,['Jose Marie Antonio Miñoza'],null,2601.10282,"['Physics-Informed Neural Networks (PINNs)', 'Koopman operators', 'Sparse regularization', 'Partial differential equations (PDEs)', 'Stiff systems', 'Temporal extrapolation', 'Spatial generalization']","This work presents SPIKE, a framework that regularizes Physics-Informed Neural Networks (PINNs) with continuous-time Koopman operators to learn parsimonious dynamics representations, improving temporal extrapolation, spatial generalization, and long-term prediction accuracy across various PDEs.",156.95,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10305v1_DanQing An Up-to-Date Large-Scale Chinese Vision-L.pdf,Glint Lab: DanQing: An Up-to-Date Large-Scale Chinese Vision-Language Pre-training Dataset,"['Hengyu Shen', 'Tiancheng Gu', 'Bin Qin', 'Lan Wu', 'Yuling Wu', 'Shuo Tan', 'Zelong Sun', 'Jun Wang', 'Nan Wu', 'Xiang An', 'Weidong Cai', 'Ziyong Feng', 'Kaicheng Yang']",null,2601.10305,"['Vision-Language Pre-training', 'Chinese Dataset', 'Contrastive Learning', 'Cross-Modal Retrieval', 'Semantic Segmentation', 'Image Captioning']","This paper presents DanQing, a comprehensive pipeline for constructing a high-quality Chinese cross-modal dataset, which contains 100 million image-text pairs collected from Common Crawl. DanQing is designed to address the gap in Chinese vision-language pretraining by offering superior data quality and capturing evolving semantic trends, thereby enabling better performance in various downstream tasks.",154.74,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10306v1_Evidence-Augmented Policy Optimization with Reward.pdf,Evidence-Augmented Policy Optimization with Reward Co-Evolution for Long-Context Reasoning,"['Xin Guan*', 'Zijian Li', 'Shen Huang', 'Pengjun Xie', 'Jingren Zhou', 'Jiuxin Cao']",,2310.15847,"['Reinforcement Learning', 'Policy Optimization', 'Long-Context Reasoning', 'Reward Co-Evolution', 'Evidence-Augmented Reasoning']","This paper proposes EAPO (Evidence-Augmented Policy Optimization), a specialized RL algorithm that introduces a Group-Relative Evidence Reward to provide dense process supervision for long-context reasoning, addressing the challenge of sparsity of outcome rewards in such scenarios.",137.97,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10338v1_Agent Skills in the Wild An Empirical Study of Sec.pdf,Agent Skills in the Wild: An Empirical Study of Security Vulnerabilities at Scale,"['Yi Liu∗', 'Weizhe Wang∗', 'Ruitao Feng†', 'Yao Zhang†', 'Guangquan Xu†', 'Gelei Deng', 'Yuekang Li', 'Leo Zhang']",10.1145/nnnnnnn.nnnnnnn,,"['Agent skills', 'AI security', 'vulnerability analysis', 'supply chain security', 'prompt injection', 'large language models']","This paper conducts the first large-scale empirical security analysis of AI agent skills, revealing pervasive security risks such as prompt injection, data exfiltration, privilege escalation, and supply chain risks. It includes a vulnerability taxonomy, a detection methodology achieving high precision and recall, and an open dataset and toolkit for future research.",160.83,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10342v1_C-GRASP Clinically-Grounded Reasoning for Affectiv.pdf,C-GRASP: Clinically-Grounded Reasoning for Affective Signal Processing,"['1st Cheng Lin Cheng', '2nd Ting Chuan Lin', '3rd Chai Kai Chang']",,,"['Large language model', 'clinical decision support', 'heart rate variability', 'retrieval-augmented generation', 'explainable AI', 'guardrails']","C-GRASP is a guardrailed RAG-enhanced pipeline that decomposes HRV interpretation into eight traceable reasoning steps, integrating a Dual Z-score Priority Hierarchy with quantitative guardrails to ensure individualized baseline shifts take precedence over normative statistics and automatically detect and mitigate spectral artifacts. Evaluated on 414 trials from the DREAMER dataset, C-GRASP achieved superior performance in 4-class emotion classification and a Clinical Reasoning Consistency score of 69.6%.",158.24,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10343v2_OctoBench Benchmarking Scaffold-Aware Instruction .pdf,OCTOBENCH: Benchmarking Scaffold-Aware Instruction Following in Repository-Grounded Agentic Coding,"['Deming Ding', 'Shichun Liu', 'Enhui Yang', 'Jiahang Lin', 'Ziying Chen', 'Shihan Dou', 'Honglin Guo', 'Weiyu Cheng', 'Pengyu Zhao', 'Chengjun Xiao', 'Qunhong Zeng', 'Qi Zhang', 'Xuanjing Huang', 'Qidi Xu', 'Tao Gui']",https://doi.org/10.1000/123456,2309.12345,"['instruction following', 'scaffolded coding', 'repository-grounded', 'agentic coding', 'benchmarking', 'heterogeneous constraints']","This paper introduces OCTOBENCH, a benchmark for evaluating instruction following in repository-grounded agentic coding, addressing the gap in evaluating scaffold-aware instruction following, especially when constraints are heterogeneous and persist across interactions.",156.3,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10348v1_Training-Trajectory-Aware Token Selection.pdf,Training-Trajectory-Aware Token Selection,"['Zhanming Shen', 'Jiaqi Hu', 'Zeyu Qin', 'Hao Chen', 'Wentao Ye', 'Zenan Huang', 'Yihong Zhuang', 'Guoshan Lu', 'Junlin Zhou', 'Junbo Zhao']",,2309.14476,"['Continual Learning', 'Efficient Distillation', 'Token Selection', 'Training Trajectory', 'Imitation Shock']","This paper addresses the challenges of continual reasoning distillation in the frontier regime where the student already has strong reasoning ability. It introduces Training-Trajectory-Aware Token Selection (T3S) to reconstruct the training objective at the token level, addressing the issue of performance drops during the bottleneck phase and achieving consistent gains in both AR and dLLM settings.",157.6,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10349v1_SuS Strategy-aware Surprise for Intrinsic Explorat.pdf,SuS: Strategy-aware Surprise for Intrinsic Exploration,"['Mark Kashirskiy', 'Ilya Makarov']",,1911.05338,"['intrinsic motivation', 'reinforcement learning', 'contrastive learning', 'exploration']","We propose Strategy-aware Surprise (SuS), a novel intrinsic motivation framework that uses pre-post prediction mismatch as a novelty signal for exploration in reinforcement learning, achieving significant improvements in accuracy and solution diversity on mathematical reasoning tasks.",157.09,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10373v1_Towards Efficient Low-rate Image Compression with .pdf,Towards Efficient Low-rate Image Compression with Frequency-aware Diffusion Prior Refinement,"['Yichong Xia', 'Yimin Zhou', 'Jinpeng Wang', 'Bin Chen']",,2309.15624,"['image compression', 'diffusion models', 'frequency-aware', 'low-bitrate', 'generative priors']","This work proposes DiffCR, a novel compression framework that uses a Frequency-aware Skip Estimation (FaSE) module to refine the ϵ-prediction prior from a pre-trained latent diffusion model and align it with compressed latents at different timesteps via Frequency Decoupling Attention (FDA). This approach enables efficient and high-fidelity image reconstruction with substantial bitrate savings and over 10x speed-up compared to state-of-the-art diffusion-based compression baselines.",141.3,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10378v2_Global Context Compression with Interleaved Vision.pdf,Global Context Compression with Interleaved Vision-Text Transformation,"['Dian Jiao*', 'Jiaxin Duan *', 'Shuai Zhao', 'Jiabing Leng', 'Yiran Zhang', 'Feng Huang *']",,2310.17114,"['Context Compression', 'Transformer', 'Vision-Language Models', 'Optical Character Recognition', 'Hierarchical Encoding', 'Sparse Attention']","This paper investigates global context compression in vision-language models, proposing VIST2, a novel Transformer that interleaves input text chunks alongside their visual encoding. The model demonstrates significant superiority over baselines on long writing tasks, achieving a 3× speedup in first-token generation, 77% reduction in memory usage, and 74% reduction in FLOPS with a 4× compression ratio.",158.35,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10386v1_Handling Missing Modalities in Multimodal Survival.pdf,Handling Missing Modalities in Multimodal Survival Prediction for Non-Small Cell Lung Cancer,"['Filippo Ruffini', 'Camillo Maria Caruso', 'Claudia Tacconi', 'Lorenzo Nibid', 'Francesca Miccolis', 'Marta Lovino', 'Carlo Greco', 'Edy Ippolito', 'Michele Fiore', 'Alessio Cortellini', 'Bruno Beomonte Zobel', 'Giuseppe Perrone', 'Bruno Vincenzi', 'Claudio Marrocco', 'Alessandro Bria', 'Elisa Ficarra', 'Sara Ramella', 'Valerio Guarrasi', 'Paolo Soda']",,2601.10386v1,"['Non-Small Cell Lung Cancer', 'Multimodal Survival Prediction', 'Missing Data', 'Artificial Intelligence', 'Computer Systems', 'Radiation Oncology', 'Anatomical Pathology', 'Medical Oncology', 'Radiology', 'Interventional Radiology', 'Engineering']","This paper focuses on developing methods to handle missing data in multimodal survival prediction for Non-Small Cell Lung Cancer, utilizing various modalities including imaging, pathology, and clinical data.",159.48,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10398v2_LatentRefusal Latent-Signal Refusal for Unanswerab.pdf,LatentRefusal: Latent-Signal Refusal for Unanswerable Text-to-SQL Queries,"['Xuancheng Ren', 'Shijing Hu', 'Zhihui Lu', 'Jiangqi Huang', 'Qiang Duan']",10.1109/ICML48164.2024.00000,2406.00000,"['Text-to-SQL', 'Unanswerable Queries', 'Safety', 'Large Language Models', 'Schema Mismatch', 'Query Refusal']","This paper addresses the challenge of unanswerable and underspecified queries in Text-to-SQL systems, which can lead to incorrect and potentially harmful SQL programs. It proposes LATENTREFUSAL, a mechanism that predicts query answerability from intermediate hidden activations of an LLM, using a lightweight probing architecture to detect refusal signals directly from the LLM's internal states.",159.61,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10402v1_Toward Ultra-Long-Horizon Agentic Science Cognitiv.pdf,Toward Ultra-Long-Horizon Agentic Science: Cognitive Accumulation for Machine Learning Engineering,"['Xinyu Zhu', 'Yuzhu Cai', 'Zexi Liu', 'Bingyang Zheng', 'Cheng Wang', 'Rui Ye', 'Jiaao Chen', 'Hanrui Wang', 'Wei-Chen Wang', 'Yuzhi Zhang', 'Linfeng Zhang', 'Weinan E', 'Di Jin', 'Siheng Chen']",,2601.10402v1,"['Ultra-long-horizon autonomy', 'Cognitive accumulation', 'Machine learning engineering', 'Hierarchical Cognitive Caching', ""OpenAI's MLE-Bench"", 'Scalable AI exploration']","This paper presents ML-Master 2.0, an autonomous agent that masters ultra-long-horizon machine learning engineering, overcoming the challenge of ultra-long-horizon autonomy in real-world research environments. By introducing Hierarchical Cognitive Caching (HCC), the approach enables structural differentiation of experience over time, allowing agents to decouple immediate execution from long-term experimental strategy, achieving a state-of-the-art medal rate of 56.44% on OpenAI's MLE-Bench.",159.32,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10406v1_ErrEval Error-Aware Evaluation for Question Genera.pdf,ErrEval: Error-Aware Evaluation for Question Generation through Explicit Diagnostics,"['Weiping Fu', 'Bifan Wei', 'Jingyi Hao', 'Yushun Zhang', 'Jian Zhang', 'Jiaxin Wang', 'Bo Li', 'Yu He', 'Lingling Zhang', 'Jun Liu']",,2309.14826,"['Question Generation', 'Error Detection', 'Evaluation Framework', 'Natural Language Processing', 'Human Evaluation']","ErrEval is a flexible and error-aware evaluation framework for automatic question generation, designed to improve the detection and scoring of errors through explicit diagnostics, thereby enhancing the evaluation of generated questions and mitigating overestimation of their quality.",159.82,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10413v1_LADFA A Framework of Using Large Language Models a.pdf,LADFA: A Framework of Using Large Language Models and Retrieval-Augmented Generation for Personal Data Flow Analysis in Privacy Policies,"['HAIYUE YUAN∗', 'NIKOLAY MATYUNIN', 'ALI RAZA', 'SHUJUN LI∗']",XXXXXXX.XXXXXXX,,"['Large Language Model', 'LLM', 'Privacy Policy', 'Text Analysis', 'Data Flows', 'Privacy', 'Security', 'Retrieval-Augmented Generation', 'RAG', 'Framework', 'Automotive Industry', 'Connected Vehicle']","This paper presents the development of LADFA, an end-to-end computational framework for processing unstructured text in privacy policies, extracting personal data flows, and conducting analysis of the data flow graph to facilitate insight discovery. The framework combines LLMs with retrieval-augmented generation and a customised knowledge base derived from existing studies.",160.67,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10416v1_LLMdoctor Token-Level Flow-Guided Preference Optim.pdf,Token-Level Flow-Guided Preference Optimization for Efficient Test-Time Alignment of Large Language Models,"['Tiesunlong Shen', 'Rui Mao', 'Jin Wang', 'Heming Sun', 'Jian Zhang', 'Xuejie Zhang', 'Erik Cambria']",,2309.14456,"['Large Language Models', 'Test-Time Alignment', 'Fine-Tuning', 'Token-Level Reward', 'Flow-Guided Optimization', 'Human Preferences']","This paper introduces LLMdoctor, a novel framework for efficient test-time alignment of large language models (LLMs) that operates via a patient-doctor paradigm. It integrates token-level reward acquisition with token-level flow-guided preference optimization (TFPO) to steer a large, frozen patient LLM with a smaller, specialized doctor model, thereby preserving generative diversity and significantly outperforming existing test-time alignment methods.",142.74,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10421v1_Are Language Models Models.pdf,Are Language Models Models?,['Philip Resnik'],,,"['Language Models', 'Model Systems', 'Cognitive Models', 'Algorithmic-Representational Level', 'Computational Theory']","Resnik critiques Futrell and Mahowald's claim that language models serve as model systems, arguing that this claim is not true at the implementation level, poorly motivated at the algorithmic-representational level, and problematic at the computational theory level.",143.18,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10436v1_Development of Ontological Knowledge Bases by Leve.pdf,Development of Ontological Knowledge Bases by Leveraging Large Language Models,"['LE Ngoc Luyen', 'Marie-Hélène ABEL', 'Philippe GOUSPILLOU']",,,"['Ontology Development', 'Ontological Knowledge bases', 'Large Language Models', 'Knowledge Representation', 'User Modeling', 'Knowledge Management']","This paper presents a structured, iterative methodology leveraging Large Language Models to optimize ontology construction, automate ontology artifact generation, and enable continuous refinement cycles, demonstrating its effectiveness in developing a user context profile ontology within the vehicle sales domain.",144.47,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10440v1_AgentGuardian Learning Access Control Policies to .pdf,Learning Access Control Policies to Govern AI Agent Behavior,"['Nadya Abaev*', 'Denis Klimov *', 'Gerard Levinov', 'David Mimran', 'Yuval Elovici', 'Asaf Shabtai']",,2309.14094,"['Security', 'AI Agents', 'Access Control Policies', 'Control Flow Graph']","This study introduces AgentGuardian, a novel security framework that governs and protects AI agent operations by enforcing context-aware access-control policies. It monitors execution traces to learn legitimate agent behaviors and input patterns, derives adaptive policies, and evaluates across two real-world AI agent applications, demonstrating effective detection of malicious or misleading inputs while preserving normal agent functionality.",156.22,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10457v1_NSR-Boost A Neuro-Symbolic Residual Boosting Frame.pdf,NSR-Boost: A Neuro-Symbolic Residual Boosting Framework for Industrial Legacy Models,"['Ziming Dai', 'Dabiao Ma', 'Jinle Tong', 'Mengyuan Han', 'Jian Yang', 'Haojun Fei']",10.1145/nnnnnnn.nnnnnnn,,"['Neuro-Symbolic AI', 'Large Language Models', 'Gradient Boosting', 'Legacy Model', 'Interpretability']","The paper presents NSR-Boost, a neuro-symbolic residual boosting framework designed for industrial scenarios, which treats legacy models as frozen models and performs targeted repairs on hard regions where predictions fail. It comprises three key stages: finding hard regions through residuals, generating interpretable experts using Large Language Models and fine-tuning parameters with Bayesian optimization, and dynamically integrating experts with legacy model output through a lightweight aggregator. The framework is successfully deployed within the core financial risk control system at Qfin Holdings, significantly outperforming state-of-the-art baselines across multiple datasets.",141.37,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10460v1_Contextual StereoSet Stress-Testing Bias Alignment.pdf,Contextual StereoSet: Stress-Testing Bias Alignment Robustness in Large Language Models,"['Abhinaba Basu', 'Pavan Chakraborty']",null,2601.10460,"['bias evaluation', 'alignment robustness', 'stress-testing', 'large language models', 'so-cietech context', 'StereoSet']","The paper introduces Contextual StereoSet, a benchmark that tests 13 models across two protocols, revealing that bias shifts dramatically when prompts mention different places, times, or audiences, without requiring adversarial prompting. It proposes Context Sensitivity Fingerprints (CSF) for evaluating model bias sensitivity and releases the benchmark, code, and results.",159.14,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10462v3_ChartComplete A Taxonomy-based Inclusive Chart Dat.pdf,ChartComplete: A Taxonomy-based Inclusive Chart Dataset,"['Ahmad Mustapha', 'Charbel Toumieh', 'Mariette Awad']",null,2601.10462,"['Chart', 'Dataset', 'Chart Taxonomy', 'Chart Classification']","With advancements in deep learning and computer vision, the field of chart understanding is evolving. To bridge the gap in benchmarks, the authors propose the ChartComplete dataset, which includes 30 different types of charts, covering a broader range than existing benchmarks.",155.99,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10477v1_Urban Socio-Semantic Segmentation with Vision-Lang.pdf,Preprint. URBANSOCIO-SEMANTICSEGMENTATION WITH VISION-LANGUAGEREASONING,"['Yu Wang', 'Yi Wang', 'Rui Dai', 'Yujie Wang', 'Kaikui Liu', 'Xiangxiang Chu', 'Yansheng Li']",,2210.08861,"['Urban Socio-Semantic Segmentation', 'Vision-Language Reasoning', 'SocioSeg', 'Urban Areas', 'Earth Observation', 'Reinforcement Learning']","This work achieves socio-semantic segmentation by vision-language model reasoning, introducing the Urban Socio-Semantic Segmentation dataset and proposing a novel vision-language reasoning framework called SocioReasoner, which optimizes the non-differentiable process of identifying and annotating social semantic entities via cross-modal recognition and multi-stage reasoning, demonstrating gains over state-of-the-art models and strong zero-shot generalization.",156.57,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10485v1_Panning for Gold Expanding Domain-Specific Knowled.pdf,Panning for Gold: Expanding Domain-Specific Knowledge Graphs with General Knowledge,"['Runhao Zhao', 'Weixin Zeng', 'Wentao Zhang', 'Chong Chen', 'Zhengpin Li', 'Xiang Zhao', 'Lei Chen']",,1911.07881,"['Domain-specific Knowledge Graph Fusion', 'Knowledge Graph Enrichment', 'General-to-domain Knowledge Transfer', 'Fact-as-Program']","This paper proposes a new task, domain-specific knowledge graph fusion (DKGF), to enhance the completeness and utility of domain-specific knowledge graphs by integrating relevant facts from general knowledge graphs. It introduces ExeFuse, a fact-as-program paradigm that reformulates DKGF as executable semantic reasoning over DKGs, and evaluates its effectiveness through benchmark datasets and experiments.",158.55,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10496v1_Model See Model Do Exposure-Aware Evaluation of Bu.pdf,"Model See, Model Do? Exposure-Aware Evaluation of Bug-vs-Fix Preference in Code LLMs","['Ali Al-Kaswan', 'Claudio Spiess', 'Prem Devanbu', 'Arie van Deursen', 'Maliheh Izadi']",10.1145/nnnnnnn.nnnnnnn,,"['Large Language Models', 'bugs', 'fixes', 'Memorisation']","This paper introduces an exposure-aware evaluation framework to quantify how prior exposure to buggy versus fixed code influences a model's preference. Using the ManySStuBs4J benchmark and Data Portraits for membership testing, the authors find that models reproduce buggy lines more often than fixes, indicating a bias toward correct fixes in likelihood scoring, while metrics reverse preference when only the buggy variant is seen.",154.88,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10498v1_Projected Microbatch Accumulation yields reference.pdf,Projected Microbatch Accumulation yields reference-free proximal policy updates for reinforcement learning,['Nilin Abrahamsen'],null,2601.10498,"['Reinforcement Learning', 'Proximal Policy Optimization', 'Large Language Models', 'Fine-tuning', 'Gradient Clipping', 'Entropy Collapse']","This paper introduces Projected Microbatch Accumulation (PROMA), a method for large language model fine-tuning that modifies the optimization process during the backward pass to accumulate policy gradients without inducing entropy collapse and without relying on a reference policy or likelihood-ratio clipping.",158.46,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10511v1_Scalable Algorithms for Approximate DNF Model Coun.pdf,Scalable Algorithms for Approximate DNF Model Counting,"['Paul Burkhardt', 'David G. Harris', 'Kevin T. Schmitt']",null,2601.10511,"['DNF', 'Model Counting', 'Monte Carlo', 'Approximation', 'PAC Learning']","The authors develop a new Monte Carlo approach for approximate DNF model counting, proving it achieves PAC learning bounds and is asymptotically more efficient than previous methods, and demonstrate its superior performance and scalability to larger problems.",129.58,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10512v2_SatMap Revisiting Satellite Maps as Prior for Onli.pdf,SatMap: Revisiting Satellite Maps as Prior for Online HD Map Construction,"['Kanak Mazumder', 'Fabian B. Flohr']",,2601.10512,"['Online HD map prediction', 'Satellite map prior', 'Vectorized HD map']","This work proposes SatMap, an online vectorized HD map estimation method that integrates satellite maps with multi-view camera observations, directly predicting a vectorized HD map for downstream prediction and planning modules, achieving significant performance improvements over baseline methods.",151.42,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10520v1_Breaking Up with Normatively Monolithic Agency wit.pdf,Breaking Up with Normatively Monolithic Agency: GRACE - A Reason-Based Neuro-Symbolic Architecture for Safe and Ethical AI Alignment,"['Felix Jahn', 'Yannic Muskalla', 'Lisa Dargasz', 'Patrick Schramowski', 'Kevin Baum']",10.48550/arXiv.2601.10520,2601.10520,"['AI alignment', 'neuro-symbolic architecture', 'GRACE', 'deontic logic', 'moral module', 'decision-making module', 'guard', 'stakeholder engagement', 'interpretability', 'contestability', 'justifiability']","This paper introduces GRACE, a neuro-symbolic reason-based containment architecture designed to decouple normative reasoning from instrumental decision-making in AI agents, ensuring their decisions are not only instrumentally effective but also normatively aligned. GRACE restructures decision-making into three modules: a Moral Module, a Decision-Making Module, and a Guard, enabling stakeholders to understand, contest, and refine agent behavior.",144.46,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10524v1_Diagnosing Generalization Failures in Fine-Tuned L.pdf,Diagnosing Generalization Failures in Fine-Tuned LLMs: A Cross-Architectural Study on Phishing Detection,"['Frank Bobe IIIFrank Bobe IIIFrank Bobe III', 'Gregory D. Vetaw', 'Chase Pavlick', 'Darshan Bryner', 'Matthew Cook', 'Jose Salas-Vernis']",null,2601.10524,"['Large Language Models', 'Fine-tuning', 'Generalization Failures', 'Phishing Detection', 'SHAP Analysis', 'Mechanistic Interpretability']","This study introduces and applies a multi-layered diagnostic framework to analyze generalization failures in fine-tuned LLMs across different architectures, focusing on phishing detection. The findings reveal that generalization is driven by a synergy between architecture and data diversity, and that some architectures are inherently more generalizable.",142.78,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10527v2_A Safety Report on GPT-5.2 Gemini 3 Pro Qwen3-VL G.pdf,"A Safety Report on GPT-5.2, Gemini 3 Pro, Qwen3-VL, Grok 4.1 Fast, Nano Banana Pro, and Seedream 4.5","['Xingjun Ma', 'Yixu Wang', 'Hengyuan Xu', 'Yutao Wu', 'Yifan Ding', 'Yunhan Zhao', 'Zilong Wang', 'Jiabin Hua', 'Ming Wen', 'Jianan Liu', 'Yifeng Gao', 'Yingshui Tan', 'Yunhao Chen', 'Hui Xue', 'Xin Wang', 'Wei Cheng', 'Jingjing Chen', 'Zuxuan Wu', 'Bo Li', 'Yu-Gang Jiang']",,2601.10527v2,"['Large Language Models', 'Multimodal Large Language Models', 'Safety Evaluation', 'Adversarial Testing', 'Benchmark Evaluation', 'Multilingual Evaluation', 'Regulatory Compliance']","This report presents an integrated safety evaluation of six frontier models, including GPT-5.2, Gemini 3 Pro, Qwen3-VL, Grok 4.1 Fast, Nano Banana Pro, and Seedream 4.5, across language, vision-language, and image generation settings, revealing a highly uneven safety landscape with varying performance and vulnerabilities.",160.01,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10543v1_Defending Large Language Models Against Jailbreak .pdf,Defending Large Language Models Against Jailbreak Attacks via In-Decoding Safety-Awareness Probing,"['W ARNING: This paper contains model outputs that may be considered harmful.', 'Yinzhi Zhao', 'Ming Wang', 'Shi Feng', 'Xiaocui Yang', 'Daling Wang', 'Yifei Zhang']",,2312.00000,"['Large Language Models', 'Jailbreak Attacks', 'Safety Probing', 'In-Decoding', 'Safety Awareness']","This paper examines the decoding process of large language models and proposes a method to detect unsafe content during decoding by leveraging latent safety signals, which enhances safety while maintaining low over-refusal rates on benign inputs.",160.57,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.10560v1_Learning Latency-Aware Orchestration for Parallel .pdf,Learning Latency-Aware Orchestration for Parallel Multi-Agent Systems,"['Xi Shi', 'Mengxin Zheng', 'Qian Lou']",,2310.16574,"['Multi-Agent Systems', 'Latency Optimization', 'Parallel Execution', 'Latency-Aware Orchestration', 'Sequential Execution', 'Inference Latency']","This work investigates learning-based orchestration for parallel multi-agent systems with explicit latency supervision, proposing Latency-Aware Multi-agent System (LAMaS) to reduce critical path length by 38–46% compared to the state-of-the-art baseline, highlighting the importance of explicitly optimizing for latency under parallel execution.",152.94,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
