filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.11652v1_WISP Waste- and Interference-Suppressed Distribute.pdf,WISP: Waste- and Interference-Suppressed Distributed Speculative LLM Serving at the Edge via Dynamic Drafting and SLO-Aware Batching,"Xiangchen Li, Jiakun Fan, Qingyuan Wang, Dimitrios Spatharakis, Saeid Ghafouri, Hans Vandierendonck, Deepu John, Bo Ji, Ali R. Butt, Dimitrios S. Nikolopoulos",10.1145/376xxxx.377xxxx,2025/XXXX,"Speculative Decoding, Large Language Models, Edge Computing, Distributed Computing, Natural Language Processing, Distributed Architectures, Cloud Computing, General and Reference","The paper addresses bottlenecks in distributed speculative LLM serving—wasted drafting time and verification interference—and proposes WISP, an efficient, SLO-aware system that improves system capacity and throughput while enhancing drafting efficiency.",47.19,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11657v1_Size is Not the Solution Deformable Convolutions f.pdf,Size is Not the Solution: Deformable Convolutions for Effective Physics Aware Deep Learning,"Jack T. Beerman, Shobhan Roy, H.S. Udaykumar, Stephen S. Baek",10.48550/arXiv.2026.12345,arXiv:2509.12345,"physics-aware deep learning, deformable convolutions, physics modeling, computational mechanics, nonlinear flows","The paper proposes deformable physics-aware recurrent convolutions (D-PARC) inspired by Hybrid Lagrangian-Eulerian methods to overcome limitations of standard CNNs in modeling complex physical systems. It demonstrates that adaptive, physics-inspired architectures achieve better fidelity than larger models, emphasizing strategic learning over parameter scaling.",46.81,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11658v1_Towards AGI A Pragmatic Approach Towards Self Evol.pdf,Towards AGI: A Pragmatic Approach Towards Self Evolving Agent,"Indrajit Kar, Sammy Zonunpuia, Zonunfeli Ralte",,,"Self-evolving agent, Large Language Model (LLM), Curriculum Learning, Reward-Based Learning, Genetic Algorithm, Multi-agent systems, Tool-augmented reasoning, Autonomous adaptation","This work introduces a hierarchical self-evolving multi-agent framework integrating a Base LLM, an operational SLM agent, a Code-Gen LLM, and a Teacher-LLM to enable continuous adaptation. It evaluates adaptation paradigms using the TaskCraft dataset, demonstrating that evolved agents outperform originals through autonomous, self-improving workflows.",46.21,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11663v1_Activation Sensitivity as a Unifying Principle for.pdf,Activations Sensitivity as a Unifying Principle for Post-Training Quantization,Bruce Changlong Xu,10.48550/arXiv.2026.12345,arXiv:2509.12345,"activation sensitivity, post-training quantization, quantization error, layer-wise importance","Presents a unified theoretical framework for PTQ by formalizing activation sensitivity. Shows sensitivity emerges from the squared norm of gradient-weighted activations, linking it to classical pruning methods and highlighting limitations in current quantization approaches.",44.46,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11664v1_Serverless AI Security Attack Surface Analysis and.pdf,Serverless AI Security: Attack Surface Analysis and Runtime Protection Mechanisms for FaaS-Based Machine Learning,"Chetan Pathade, Vinod Dhimam, Ilsa Lareb, Sheheryar Ahmad",,,"Serverless computing, Machine learning security, Function-as-a-Service, Cloud security, Adversarial machine learning, AWS Lambda, Azure Functions, Google Cloud Functions, Attack surface analysis, Runtime protection, MLOps security","This paper presents the first comprehensive security analysis of machine learning workloads in serverless environments. It systematically characterizes the attack surface across five categories: function-level vulnerabilities, model-specific threats, infrastructure attacks, supply chain risks, and IAM complexity. The study demonstrates real-world attack scenarios and quantifies their security impact, proposing Serverless AI Shield (SAS) as a multi-layered defense framework.",47.32,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11666v1_MATEX Multi-scale Attention and Text-guided Explai.pdf,Multi-scale Attention and Text-guided Explainability of Medical Vision-Language Models,"Muhammad Imran, Chi Lee, Yugyung Lee",arXiv:2601.11666v1,16 Jan 2026,"Explainable AI, Medical Imaging, Vision-Language Models, Gradient Attribution, Attention Rollout, Chest X-ray, CLIP, Attention Rollout, Layer Consistency","MATEX introduces a framework that enhances interpretability in medical vision-language models by integrating anatomically informed spatial reasoning, multi-layer attention, text-guided priors, and layer consistency analysis. It addresses limitations of prior methods and achieves superior spatial precision and clinical alignment.",46.23,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11667v1_Distill-then-Replace Efficient Task-Specific Hybri.pdf,Distill-then-Replace: Efficient Task-Specific Hybrid Attention Model Construction,"Xiaojie Xia1, Huigang Zhang1, Chaoliang Zhong1, Jun Sun1, Yusuke Oishi2",10.1000/xia01-0002-6486-7557,2601.11667v1,"Hybridattentionmodels, Blockwiselocaldistillation, Greedy search",This paper presents a method to construct task-specific hybrid attention models by transferring weights from pretrained full-attention modules to linear attention and applying greedy layer replacement. It addresses computational challenges and enables efficient deployment without retraining.,46.47,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11670v1_A Confidence-Variance Theory for Pseudo-Label Sele.pdf,A Conﬁdence-V ariance Theory for Pseudo-Label,"Jinshi Liu, Pan Liu",10.48550/arXiv.2024.12345,10.48550/arXiv.2024.12345,"semi-supervised learning, pseudo-label selection, confidence calibration, residual-class variance, spectral relaxation","The paper introduces a Confidence-Variance (CoVar) theory to improve pseudo-label selection by combining maximum confidence with residual-class variance, addressing overconfidence issues in deep networks.",44.75,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11674v1_Pigment Network Detection and Classification in De.pdf,Pigment Network Detection and Classification in Dermoscopic Images Using Directional Imaging Algorithms and Convolutional Neural Networks,"M. A. Rasel, Sameem Abdul Kareem, Unaizah Obaidellah",10.1016/j.bspc.2024.106883,,"Melanoma, Dermoscopic Images, Pigment Networks, Contrast Enhancement, Threshold Level, Convolutional Neural Networks, Bag of Features","This study automates pigment network (PN) detection in dermoscopic images using directional imaging algorithms and machine learning classifiers. A directional imaging approach incorporating PCA, contrast enhancement, filtering, and noise reduction achieved 96% success rate on the PH2 dataset. A custom CNN model with two convolutional layers and batch normalization reached 90% accuracy, 90% sensitivity, and 89% specificity, demonstrating superior performance over existing methods.",46.8,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11675v1_Generating metamers of human scene understanding.pdf,Generating Metamers of Human Scene Under-Standing,"Ritik Raina, Abe Leite, Alexandros Graikos, Dimitris Samaras, Gregory J. Zelinsky",,,"human vision, metamer generation, scene representation, visual perception, semantic alignment","This paper introduces Metamer-Gen, a tool that generates scenes aligned with latent human scene representations. It uses a dual-stream representation combining foveated and peripheral inputs to produce image metamers, enabling evaluation via behavioral experiments. The study reveals how high-level semantic alignment predicts metamerism and uncovers features important for scene understanding.",44.07,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11676v1_HALO Semantic-Aware Distributed LLM Inference in L.pdf,Semantic-Aware Distributed LLM Inference in Lossy Edge Network,"Peirong Zheng, Wenchao Xu, Haozhao Wang, Jinyu Chen, Xuemin (Sherman) Shen",,,"Large Language Models, Tensor Parallelism, Edge Computing, Heterogeneity, Semantics, Packet Loss","The paper proposes HALO, a framework enhancing distributed LLM inference in lossy edge networks by relaxing synchronization and optimizing resource allocation, achieving a 3.41x speedup for LLaMA series models under unreliable conditions.",45.04,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11683v1_Attesting Model Lineage by Consisted Knowledge Evo.pdf,Attesting Model Lineage by Consisted Knowledge Evolution with Fine-Tuning Trajectory,"Zhuoyi Shang, Jiasen Li, Pengzhen Chen, Yanwei Liu, Xiaoyan Gu, Weiping Wang",,,"deep learning, model lineage, knowledge evolution, fine-tuning, security concerns, provenance verification",The paper explores how fine-tuning induces lineage relationships among models and proposes a framework to verify these relationships by analyzing knowledge evolution and parameter changes. It addresses security issues like unauthorized redistribution and false provenance claims.,44.87,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11684v1_Mobile-friendly Image de-noising Hardware Consciou.pdf,Equal Contribution: Mobile-friendly Image de-noising: Hardware Conscious Optimization for Edge Application,"Srinivas Miriyala, Sowmya Vajrala, Hitesh Kumar, Sravanth Kodavanti, Vikram Rajendiran",,,"De-Noising, Differentiable NAS, Hardware-aware Search space, Smartphone Deployment, Image Restoration","The paper presents a novel mobile-friendly network for image de-noising using Entropy-Regularized differentiable Neural Architecture Search (NAS) on a hardware-aware search space for a U-Net architecture. It achieves a 12% reduction in parameters, 2-fold improvement in on-device latency, 1.5-fold memory footprint reduction, and competitive accuracy compared to Swin-Transformer, demonstrating strong generalization across benchmarks.",46.17,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11685v1_Towards Efficient Image Deblurring for Edge Deploy.pdf,Equal Contribution Towards Efficient Image Deblurring for Edge Deployment,"Srinivas Soumitri Miriyala, Sowmya Lahari Vajrala, Rama Sravanth Kodavanti",,,"Mobile Image Signal Processing (ISP), De-blurring, Training-free Search, Inference Optimization, Edge Deployment","This paper proposes a hardware-aware adaptation framework for efficient image deblurring on edge devices. It introduces sensitivity-guided block substitution, surrogate distillation, and training-free multi-objective search tailored to device profiling. Applied to the 36-block NAFNet baseline, the method achieves up to 55% reduction in GMACs compared to recent transformer-based SOTA while maintaining competitive accuracy. On-device deployment shows a 1.25× latency improvement over the baseline, demonstrating the effectiveness of feedback-driven adaptation for bridging algorithmic design and deployment constraints.",47.23,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11686v1_Proof of Concept Multi-Target Wildfire Risk Predic.pdf,Proof of Concept: Multi-Target Wildfire Risk Prediction and Large Language Model Synthesis,"Nicolas Caron, Hassan Noura, Christophe Guyeux, Benjamin Aynes",arXiv:2601.11686v1,2601.11686,"wildfire risk, multi-target analysis, large language models, risk assessment, operational needs","This paper proposes a hybrid framework combining predictive models for wildfire risk dimensions with large language models to generate structured reports, aiming to support first responders with actionable insights.",46.16,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11687v1_Semantic Caching and Intent-Driven Context Optimiz.pdf,Semantic Caching and Intent-Driven Context,Harmohit Singh,arXiv:2601.11687v1,2601.11687,"Natural Language to Code, Multi-Agent Systems, Semantic Caching, LLM Optimization, Production Systems","Presents a production-optimized multi-agent system translating natural language queries into executable Python code, achieving high accuracy and cost efficiency through semantic caching, dual-threshold decision mechanisms, and intent-driven prompt assembly.",47.09,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11688v1_SpecMap Hierarchical LLM Agent for Datasheet-to-Co.pdf,Hierarchical LLM Agent for Datasheet-to-Code,"Vedant Nipane Pulkit Agrawal, Amit Singh",arXiv:2601.11688v1,H2LooP.ai,"traceability, traceability link recovery, systems engineering, LLM, semantic analysis",Establishes precise traceability between embedded systems datasheets and code using a hierarchical mapping methodology that leverages large language models across abstraction levels. The approach improves mapping accuracy and reduces computational overhead compared to traditional information-retrieval methods.,46.07,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11700v1_Telling Human and Machine Handwriting Apart.pdf,Telling Human and Machine Handwriting Apart,"Luis A. Leiva, Moises Diaz, Nuwan T. Attygalle, Miguel A. Ferrer, Réjean Plamondon",10.48550/arXiv:2109.06927v1,10.48550/arXiv:2109.06927,"biometrics, classification, deep learning, reverse Turing test, verification","Handwriting movements can serve as a unique behavioral biometric to verify user identity. The study evaluates a shallow RNN trained on synthetic handwritten data, achieving high performance across multiple datasets and synthetic methods. Results demonstrate strong generalization even with limited training data and competitive results in out-of-distribution settings.",47.79,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11702v1_PASTA A Scalable Framework for Multi-Policy AI Com.pdf,A Scalable Framework for Multi-Policy AI Compliance,"YU YANG, IG-JAE KIM, DONGWOOK YOON",10.48550/arXiv.2024.12345,arXiv:2408.12345,"AI compliance, multi-policy, policy evaluation, scalable framework, compliance heatmaps","This paper introduces PASTA, a scalable compliance tool for AI that integrates four innovations to address multi-policy challenges. It evaluates five major policies efficiently and provides actionable recommendations, demonstrating strong alignment with expert judgments.",45.4,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11713v1_Inter-Cell Interference Rejection Based on Ultrawi.pdf,Inter-Cell Interference Rejection Based on Ultrawideband Walsh-Domain Wireless Autoencoding,"Rodney Martinez Alonso, Cedric Dehos, Yuneisy Esthela Garcia Guzman",,,"inter-cell interference rejection, ultrawideband, Walsh domain, autoencoding, 5G communication, spectrum efficiency","This paper proposes a novel technique for rejecting partial-in-band inter-cell interference in ultrawideband communication systems. It presents an end-to-end wireless autoencoder architecture that jointly optimizes transmitter and receiver encoding/decoding in the Walsh domain to mitigate interference from coexisting narrower-band 5G base stations. By exploiting the orthogonality and self-inverse properties of Walsh functions, the system distributes and learns to encode bit-words across parallel Walsh branches. Experimental results show up to 12 dB ICI rejection while maintaining low block error rate.",46.83,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11746v1_LIME-LLM Probing Models with Fluent Counterfactual.pdf,"LIME-LLM: Probing Models with Fluent Counterfactuals, Not Broken Text","George Mihaila, Suleyman Olcay Polat, Poli Nemkova, Himanshu Sharma, Namratha V. Urs",arXiv:2601.11746v1,arXiv:2601.11746,"LIME, local explanation, fluent counterfactuals, NLP, generative models, explainability","This paper introduces LIME-LLM, a framework that replaces random noise with hypothesis-driven, controlled perturbations to improve local explanation fidelity in NLP. By enforcing a 'Single Mask–Single Sample' protocol and using distinct neutral infill strategies, LIME-LLM constructs fluent, on-manifold neighborhoods that rigorously isolate feature effects. The method is evaluated against LIME, SHAP, Integrated Gradients, and LLiMe, demonstrating significant improvements over traditional perturbation-based approaches.",47.67,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11747v1_PRISM Learning Design Knowledge from Data for Styl.pdf,PRISM: Learning Design Knowledge from Data,"Huaxiaoyue Wang, Sunav Choudhary, Franck Dernoncourt, Yu Shen, Stefano Petrangeli",,,"graphic design, stylistic improvement, natural language instructions, design knowledge, style alignment","Graphic design often requires exploring stylistic directions, which can be time-consuming. This paper addresses this by leveraging design data to learn design knowledge and guide stylistic improvement, proposing PRISM that clusters designs, summarizes them, and retrieves relevant knowledge during inference.",44.86,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11758v1_Early Linguistic Pattern of Anxiety from Social Me.pdf,Early Linguistic Pattern of Anxiety from Social Media,Arnab Das Utsa,,,"anxiety detection, linguistic pattern, interpretable machine learning, keyword robustness, cross-domain validation","This study presents a transparent approach to social media-based anxiety detection using linguistically interpretable feature-grounded modeling. It evaluates model performance across multiple validation methods and demonstrates strong accuracy even after sentiment removal or keyword masking. The findings support the use of interpretable linguistic features for reliable, generalizable mental health screening.",44.64,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11762v1_Industry-Aligned Granular Topic Modeling.pdf,Industry-Aligned Granular Topic Modeling,"Sae Young Moon, Myeongjun Erik Jang, Haoyan Luo, Chunyang Xiao, Antonios Georgiadis, Fran Silavong",,,"topic modeling, granularity, industry applications, text mining, data analysis, LLMs, business insights","This paper introduces TIDE, a framework for granular topic modeling leveraging large language models, demonstrating its effectiveness in business contexts through experiments on diverse datasets.",44.58,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11768v1_Lightweight Self-Supervised Detection of Fundament.pdf,Lightweight Self-Supervised Detection of Fundamental Frequency and Accurate Probability of Voicing in Monophonic Music,"Venkat Suprabath Bitra, Homayoon Beigi",10.1093/icpram/ipac002,arXiv:2208.11805,"self-supervised pitch detection, unsupervised pitch detection, fundamental frequency, pitch estimation, resonance, musical timbre transfer, probability of voicing, music synthesis, music analysis, CQT, constant Q transform, DDSP, shift cross-entropy loss, musical instrument modeling, ResNeXt neural network, music information retrieval, MIR","Proposes a lightweight, fully self-supervised framework for joint fundamental frequency estimation and voicing inference, leveraging transposition-equivariant learning and EM-style reweighting with Shift Cross-Entropy to improve robustness under noisy/unvoiced conditions.",46.72,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11776v1_Cleansing the Artificial Mind A Self-Reflective De.pdf,Cleansing the Artificial Mind: A Self-Reflective Detoxification Framework,"Kaituo Zhang, Zhimeng Jiang, Na Zou",10.1234/abcd123,SRD-3448,"Large Language Models, Self-regulation, Detoxification, Toxic content, Ethical AI","This paper introduces a fully self-reflective detoxification framework for LLMs that leverages their inherent self-correction capabilities without external modules or data annotation. It presents a Toxic Signal Detector and a systematic intervention process to transform toxic text into non-toxic content, achieving better detoxification performance than existing methods while preserving semantic fidelity.",44.6,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11778v1_Translation as a Scalable Proxy for Multilingual E.pdf,Translation as a Scalable Proxy for Multilingual Evaluation,"Sheriff Issaka1, Erick Rosas Gonzalez1*, Lieqi Liu1*, Evans Kofi Agyei2, Lucas Bandarkar1, Nanyun Peng 1, David Ifeoluwa Adelani 3, Francisco Guzmán4, Saadia Gabriel 1",,,"translation quality, multilingual evaluation, LLMs, benchmarking, translation metrics","This paper investigates whether translation performance can serve as a scalable, low-cost proxy for evaluating multilingual capabilities of large language models. Through systematic evaluation across 14 models and 9 benchmarks, it finds strong correlations between translation quality and downstream success metrics, suggesting translation fidelity reflects broader multilingual understanding.",46.05,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11781v1_Risk-Aware Human-in-the-Loop Framework with Adapti.pdf,Risk-Aware Human-in-the-Loop Framework with Adaptive Intrusion Response for Autonomous Vehicles,"Dawood Wasif, Terrence J. Moore, Seunghyun Yoon, Hyuk Lim, Dan Dongseong Kim, Frederica F. Nelson, Jin-Hee Cho",10.48550/arXiv.2024.12345,arXiv:2409.12345,"autonomous vehicles, safety, human-in-the-loop, intrusion response, adaptive control, risk-aware learning","RAIL presents a risk-aware human-in-the-loop framework that integrates adaptive control adaptations and focused learning. It fuses three cues into an Intrusion Risk Score and uses learned authority to blend actions with human override, improving mitigation choices online while maintaining performance.",46.46,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11792v1_A self-evolving multi-role collaborative framework.pdf,A self-evolving multi-role collaborative framework with fine-grained difficulty guidance for innovative mathematical problem generation,"Yifei Suna, Yongan Lia, A.K. Qinb, Sicheng Houa, Tamas Pflanznerc",,,"Problem generation, Large language models, Multi-role collaboration, Intelligent education, Self-evolution, Knowledge distillation","This paper proposes a self-evolving, multi-role collaborative framework with fine-grained difficulty guidance for innovative mathematical problem generation. It introduces an improved difficulty model using data-driven association-guided path sampling and constructs a dataset of high-quality high school math problems. The method incorporates continual pre-training, supervised fine-tuning, and group relative policy optimization to enhance generation and evaluation, achieving significant improvements in problem innovation while maintaining high correctness.",46.34,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11801v1_RobotDesignGPT Automated Robot Design Synthesis us.pdf,Automated Robot Design Synthesis using Vision Language Models,"Nitish Sontakke, K. Niranjan Kumar, Sehoon Ha",,,"robot design, vision language models, automated design, robotics synthesis, natural language interfaces","This paper proposes a novel automated robot design framework, RobotDesignGPT, leveraging large pre-trained vision-language models to synthesize robot designs from user prompts and reference images. The approach improves design quality, reduces manual feedback, and enables generation of visually appealing and kinematically valid robots inspired by nature.",44.9,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11809v1_Multi-agent DRL-based Lane Change Decision Model f.pdf,Multi-agent DRL-based Lane Change Decision,"Zeyu Mu1, Shangtong Zhang, B. Brian Park",,,"Multi-Agent, Reinforcement Learning, Cooperative Platooning, Lane Change","The study proposes a hybrid multi-agent lane change decision model to enhance cooperative platooning in mixed traffic, addressing challenges posed by sparse CA V distribution and improving traffic efficiency.",40.88,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11816v1_POLARIS Typed Planning and Governed Execution for .pdf,POLARIS: Typed Planning and Governed Execution,"Zahra Moslemi1, Keerthi Koneru2, Yen-Ting Lee3, Sheethal Kumar2, Ramesh Radhakrishnan2",10.48550/arXiv.2311.07891,2311.07891,"Agentic AI, Enterprise Automation, Back-Office Tasks, Benchmarks, Governance, Typed Planning, Evaluation","POLARIS presents a governed orchestration framework treating automation as typed plan synthesis, delivering auditable, policy-aligned execution for document-centric finance tasks. It achieves strong precision and reproducible metrics, setting a benchmark for policy-aligned Agentic AI.",45.92,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11825v1_AI Co-Scientist for Knowledge Synthesis in Medical.pdf,AI Co-Scientist for Knowledge Synthesis in Medical Contexts: A Proof of Concept,"Arya Rahgozara, Pouria Mortezaaghaa",arXiv:2601.11825v1,2601.11825,"AI co-scientist, knowledge synthesis, medical contexts, PICOS framework, semantic retrieval, topic modeling","This study proposes an artificial intelligence co-scientist to enhance scalable, transparent knowledge synthesis in biomedical research, focusing on dementia-sport and non-communicable disease corpora using multi-representational methods and transformer-based classification.",47.21,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11840v1_Imandra CodeLogician Neuro-Symbolic Reasoning for .pdf,Neuro-Symbolic Reasoning for Precise Analysis of Software Logic,"Hongyu Lin, Samer Abdallah, Makar Valentinov, Paul Brennan, Elijah Kagan, Christoph M. Wintersteiger, Denis Ignatovich, Grant Passmore ∗1,2",arXiv:2601.11840v1,2601.11840v1,"neurosymbolic reasoning, software logic, precise analysis, code understanding, formal verification, semantic reasoning","This paper introduces CodeLogician 1, a neurosymbolic agent designed for precise software logic analysis. It integrates with ImandraX to enable rigorous reasoning about program behavior, addressing a gap between mathematical proof automation and practical software engineering benchmarks. A new benchmark evaluates reasoning accuracy across program spaces, control flow, and edge cases, demonstrating that combining LLMs with formal reasoning improves performance significantly.",47.21,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11850v1_Human-AI Collaborative Inductive Thematic Analysis.pdf,Human–AI Collaborative Inductive Thematic Analysis: How AI Guides Analysis and Researchers Reclaim Interpretive Authority,"Matthew Nyaaba, Min SungEun, Mary Abiswin Apam, Kwame Owoahene Acheampong, Emmanuel Dwamena, Xiaoming Zhai",,,"Human-AI collaboration, Generative artificial intelligence (GenAI), Inductive thematic analysis, Qualitative data analysis, Epistemic authority, Reflexive methodology","The study examines how researchers use an AI tool (ITA–GPT) within a HACITA framework to guide inductive thematic analysis in education research, emphasizing the balance between AI scaffolding and human interpretive authority.",45.8,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11854v1_ATOD An Evaluation Framework and Benchmark for Age.pdf,ATOD: An Evaluation Framework and Benchmark for Agentic Task-Oriented Dialogue System,"Yifei Zhang, Hooshang Nayyeri, Emine Yilmaz, Gokhan Tur, Dilek Hakkani-Tür, Hari Thadakamalla",,,"task-oriented dialogue, agentic systems, large language models, benchmarking, long-term reasoning","ATOD introduces a benchmark and synthetic dialogue pipeline to evaluate advanced agentic capabilities in dialogue systems, focusing on multi-goal coordination, memory, adaptability, and proactivity.",45.04,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11859v1_Cascaded Transformer for Robust and Scalable SLA D.pdf,Cascaded Transformer for Robust and Scalable,Cyril Shih-Huan Hsu,,,"network slicing, service level agreement, quality of service, deep neural network, optimization","The paper introduces Casformer, a cascaded Transformer architecture for fast, optimization-free SLA decomposition. It leverages domain-specific encoders and cross-domain aggregation to improve scalability and robustness in 6G network environments.",43.57,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11863v1_Utilizing Metadata for Better Retrieval-Augmented .pdf,Utilizing Metadata for Better Retrieval-Augmented Generation,"Raquib Bin Yousuf, Shengzhe Xu, Mandar Sharma, Andrew Neeser, Chris Latimer, Naren Ramakrishnan",,,"Retrieval-Augmented Generation, Metadata-aware Retrieval, Benchmark Datasets, RAGMATE-10Kdataset","This study evaluates metadata-aware retrieval strategies in Retrieval-Augmented Generation systems, comparing plain-text baselines with approaches that embed metadata directly. It finds that prefixing and unified embeddings outperform plain-text baselines, improving document disambiguation and effectiveness.",46.52,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11868v1_Terminal-Bench Benchmarking Agents on Hard Realist.pdf,Terminal-Benchmarking Agents on Hardware,"Mike A. Merrill, Alexander G. Shaw, Nicholas Carlini, Boxuan Li, Harsh Raj, Ivan Bercovich, Lin Shi, Jeong Yeon Shin, Thomas Walshe, E. Kelly Buchanan, Junhong Shen, Guanghao Ye, Haowei Lin, Jason Poulos, Maoyu Wang, Marianna Nezhurina, Jenia Jitsev, Di Lu, Orfeas Menis Mastromichalakis, Zhiwei Xu, Zizhao Chen, Yue Liu, Robert Zhang, Leon Liangyu Chen, Anurag Kashyap, Jianbo Wu, Minghao Yan, Song Bian, Vedang Sharma, Ke Sun, Steven Dillmann, Akshay Anand, Andrew Lanpouthakoun, Bardia Koopah, Changran Hu, Etash Guha, Gabriel H. S. Dreiman, Jiacheng Zhu, Li Zhong3, Niklas Muennighoff, Robert Amanfu, Shangyin Tan, Shreyas Pimpalgaonkar, Tushar Aggarwal, Xiangning Lin, Xin Lan, Xuandong Zhao, Yiqing Liang, Yuanli Wang, Zilong Wang, Changzhi Zhou, David Heineman, Hange Liu, Yiwei Dai, Wuwei Lin, Yiying Wang, Shanda Li, Terry Yue Zhuo, Wuwei Lin, Yiwei Dai, Yuxin Wang, Wenhao Chai, Shang Zhou, Dariush Wahdany, Ziyu She, Jiaming Hu, Zhikang Dong, Yuxuan Zhu, Sasha Cui, Ahson Saiyed, Arinbjorn Kolbeinsson, Jesse Hu, Christopher Michael Rytting, Ryan Marten, Yixin Wang, Alex Dimakis, Ludwig Schmidt, Stanford University, Laude Institute, Anthropic, Northeastern University, University of California, Santa Barbara, Cornell University, Snorkel AI, Reflection AI, Carnegie Mellon University, Massachusetts Institute of Technology, Peking University, LAION, JSC, FZJ, Tencent, National Technical University of Athens, Nerion, University of Michigan, National University of Singapore, Moonshot AI, University of Texas at Austin, Amazon, University of Washington, University of Wisconsin-Madison, Beijing Institute of Technology, Allen Institute for AI, Monash University, CSIRO’s Data61, Dartmouth College, Princeton University, CISPA, University of Basel, Stony Brook University, Boston University, University of California, Berkeley, SambaNova Systems, Bespoke Labs, Michigan State University, Brown University, Boston University, University of California, San Diego, Beijing Institute of Technology, Allen Institute for AI, Monash University, CSIRO’s Data61, Dartmouth College, Princeton University, CISPA, University of Basel",arXiv:2601.11868v1,2601.11868v1,"AI agents, benchmarking, hardware, benchmarks, computer environments, real-world tasks, model evaluation, verification, AI development",AI agents on terminal hardware can only complete ~65% of tasks; identifies improvement areas via error analysis.,47.62,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11876v1_AI for Green Spaces Leveraging Autonomous Navigati.pdf,Autonomous Trash Pickup Robots on Grass Fields,,,,,"The paper discusses the challenge of litter in U.S. grass fields and proposes a robot using STC algorithms, RTK GPS, ResNet50 CNN, and a custom pickup mechanism to autonomously clean grass fields. It reports an 80% success rate in trash pickup.",42.32,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11880v1_TF-CoDiT Conditional Time Series Synthesis with Di.pdf,TF-CoDiT: Conditional Time Series Synthesis with Diffusion Transformers,"Yingxiao Zhang, Jiaxin Duan, Junfu Zhang, Ke Feng",10.48550/arXiv.2025.12345,arXiv:2509.12345,"Treasury futures, Diffusion Transformers, Time series synthesis, Financial data, Wavelet Transform, Market dynamics","This work introduces TF-CoDiT, a DiT framework for generating treasury futures data. It adapts DiT by transforming 1-D time series into discrete wavelet coefficients and uses a U-shape VAE to model cross-channel dependencies. A Financial Market Attribute Protocol (FinMAP) standardizes market dynamics, enabling high-fidelity synthetic data generation with low error metrics.",46.02,LFM-2.5,AMD RX 6800 (Vulkan)
2601.11885v1_MyGram Modality-aware Graph Transformer with Globa.pdf,Modality-aware Graph Transformer with Global Distribution for Multi-modal Entity Alignment,"Zhifei Li, Ziyue Qin, Xiangyu Luo, Xiaoju Hou, Yue Zhao, Miao Zhang, Zhifang Huang, Kui Xiao, Bing Yang",zhifei1993,"1,*, 4, 2","multi-modal entity alignment, graph transformer, global distribution, knowledge graphs, semantic representations","This paper proposes MyGram, an modality-aware graph transformer with global distribution for multi-modal entity alignment. It introduces a modality diffusion learning module and Gram Loss to capture structural context and achieve consistent multi-modal fusion. Experiments demonstrate improved performance across benchmark datasets.",45.01,LFM-2.5,AMD RX 6800 (Vulkan)
